#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0062 9.32202 5.9163
0.0124 18.6487 11.7976
0.0186 27.9849 17.6089
0.0248 33.4377 20.9253
0.031 35.8241 22.2846
0.0372 37.6727 23.2498
0.0434 38.9617 23.8095
0.0496 39.664 23.9535
0.0558 39.7467 23.6727
0.062 39.1703 22.96
0.0682 37.8885 21.8096
0.0744 35.8468 20.218
0.0806 32.9816 18.1839
0.0868 29.219 15.7084
0.093 24.4732 12.7961
0.0992 18.6446 9.45486
0.1054 11.6174 5.69698
0.1116 3.25723 1.53972
0.1178 0 0
0.124 0 0
0.1302 0 0
0.1364 0 0
0.1426 0 0
0.1488 0 0
0.155 0 0
0.1612 0 0
0.1674 0 0
0.1736 0 0
0.1798 0 0
0.186 0 0
0.1922 0 0
0.1984 0 0
0.2046 0 0
0.2108 0 0
0.217 0 0
0.2232 0 0
0.2294 0 0
0.2356 0 0
0.2418 0 0
0.248 0 0
0.2542 0 0
0.2604 0 0
0.2666 0 0
0.2728 0 0
0.279 0 0
0.2852 0 0
0.2914 0 0
0.2976 0 0
0.3038 0 0
0.31 -nan -nan
