#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0016 15.4913 1.12542 12.6553 47.7168 -14.3629
0.0032 30.9597 4.50108 25.3938 95.3414 -28.6923
0.0048 46.3821 10.1253 38.2988 142.782 -42.9547
0.0064 61.7353 17.995 51.4534 189.946 -57.1167
0.008 76.9958 28.1063 64.9409 236.741 -71.1448
0.0096 92.1402 40.4537 78.8442 283.076 -85.0053
0.0112 107.144 55.0308 93.2466 328.857 -98.6647
0.0128 121.983 71.8298 108.231 373.992 -112.089
0.0144 136.633 90.8415 123.88 418.39 -125.246
0.016 125.583 92.8388 115.798 382.103 -114.129
0.0176 93.7746 76.1429 87.6531 282.331 -84.0711
0.0192 57.0019 50.4118 54.0722 169.648 -50.3473
0.0208 14.8849 14.2369 14.3445 43.7457 -12.935
0.0224 0 0 0 0 0
0.024 0 0 0 0 0
0.0256 0 0 0 0 0
0.0272 0 0 0 0 0
0.0288 0 0 0 0 0
0.0304 0 0 0 0 0
0.032 0 0 0 0 0
0.0336 0 0 0 0 0
0.0352 0 0 0 0 0
0.0368 0 0 0 0 0
0.0384 0 0 0 0 0
0.04 0 0 0 0 0
0.0416 0 0 0 0 0
0.0432 0 0 0 0 0
0.0448 0 0 0 0 0
0.0464 0 0 0 0 0
0.048 0 0 0 0 0
0.0496 0 0 0 0 0
0.0512 0 0 0 0 0
0.0528 0 0 0 0 0
0.0544 0 0 0 0 0
0.056 0 0 0 0 0
0.0576 0 0 0 0 0
0.0592 0 0 0 0 0
0.0608 0 0 0 0 0
0.0624 0 0 0 0 0
0.064 0 0 0 0 0
0.0656 0 0 0 0 0
0.0672 0 0 0 0 0
0.0688 0 0 0 0 0
0.0704 0 0 0 0 0
0.072 0 0 0 0 0
0.0736 0 0 0 0 0
0.0752 0 0 0 0 0
0.0768 0 0 0 0 0
0.0784 0 0 0 0 0
0.08 -nan -nan -nan -nan -nan
