#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0034 16.6965 0.834367 4.17108 59.2893 -34.3963
0.0068 33.3421 3.33445 8.40513 118.472 -68.7206
0.0102 49.886 7.49114 12.7649 177.441 -102.901
0.0136 66.2761 13.2892 17.3128 236.09 -136.865
0.017 82.4595 20.7069 22.1105 294.312 -170.541
0.0204 98.3818 29.7162 27.2189 352 -203.856
0.0238 113.987 40.2821 32.6977 409.045 -236.736
0.0272 115.58 46.7494 34.2517 413.544 -238.959
0.0306 108.349 49.3416 33.1519 385.162 -222.065
0.034 98.9466 50.1173 31.3583 349.329 -200.913
0.0374 87.2667 48.6817 28.7285 305.859 -175.441
0.0408 73.1885 44.6052 25.0917 254.548 -145.582
0.0442 56.576 37.4176 20.2453 195.173 -111.27
0.0476 37.2758 26.601 13.9501 127.488 -72.4325
0.051 15.1144 11.5817 5.92572 51.2235 -28.9945
0.0544 0 0 0 0 0
0.0578 0 0 0 0 0
0.0612 0 0 0 0 0
0.0646 0 0 0 0 0
0.068 0 0 0 0 0
0.0714 0 0 0 0 0
0.0748 0 0 0 0 0
0.0782 0 0 0 0 0
0.0816 0 0 0 0 0
0.085 0 0 0 0 0
0.0884 0 0 0 0 0
0.0918 0 0 0 0 0
0.0952 0 0 0 0 0
0.0986 0 0 0 0 0
0.102 0 0 0 0 0
0.1054 0 0 0 0 0
0.1088 0 0 0 0 0
0.1122 0 0 0 0 0
0.1156 0 0 0 0 0
0.119 0 0 0 0 0
0.1224 0 0 0 0 0
0.1258 0 0 0 0 0
0.1292 0 0 0 0 0
0.1326 0 0 0 0 0
0.136 0 0 0 0 0
0.1394 0 0 0 0 0
0.1428 0 0 0 0 0
0.1462 0 0 0 0 0
0.1496 0 0 0 0 0
0.153 0 0 0 0 0
0.1564 0 0 0 0 0
0.1598 0 0 0 0 0
0.1632 0 0 0 0 0
0.1666 0 0 0 0 0
0.17 -nan -nan -nan -nan -nan
