#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.013 0 0 0 0 0
0.026 0 0 0 0 0
0.039 0 0 0 0 0
0.052 0 0 0 0 0
0.065 0 0 0 0 0
0.078 0.756308 0.182818 0.0164026 11.1282 -11.0735
0.091 1.52521 0.43003 0.0407143 21.5274 -21.4129
0.104 2.29001 0.737765 0.0745281 31.0906 -30.9125
0.117 3.03874 1.10119 0.119226 39.7826 -39.5383
0.13 3.75885 1.51332 0.175774 47.5602 -47.2484
0.143 4.43707 1.96483 0.244592 54.3715 -53.9924
0.156 5.05918 2.44383 0.325406 60.1552 -59.7104
0.169 5.60986 2.93557 0.417082 64.8396 -64.3327
0.182 6.07251 3.42207 0.51743 68.3415 -67.778
0.195 6.42901 3.88183 0.62299 70.565 -69.9524
0.208 6.65958 4.28932 0.728772 71.3998 -70.7483
0.221 6.74254 4.61451 0.827973 70.7195 -70.0421
0.234 6.65413 4.82238 0.91165 68.38 -67.6931
0.247 6.36836 4.87233 0.968349 64.2166 -63.5404
0.26 5.85685 4.71762 0.983699 58.0418 -57.4013
0.273 5.08877 4.30477 0.939966 49.6418 -49.0675
0.286 4.03084 3.5731 0.815583 38.773 -38.3025
0.299 2.64754 2.4543 0.584665 25.1578 -24.8371
0.312 0.901483 0.872331 0.216554 8.47918 -8.36551
0.325 0 0 0 0 0
0.338 0 0 0 0 0
0.351 0 0 0 0 0
0.364 0 0 0 0 0
0.377 0 0 0 0 0
0.39 0 0 0 0 0
0.403 0 0 0 0 0
0.416 0 0 0 0 0
0.429 0 0 0 0 0
0.442 0 0 0 0 0
0.455 0 0 0 0 0
0.468 0 0 0 0 0
0.481 0 0 0 0 0
0.494 0 0 0 0 0
0.507 0 0 0 0 0
0.52 0 0 0 0 0
0.533 0 0 0 0 0
0.546 0 0 0 0 0
0.559 0 0 0 0 0
0.572 0 0 0 0 0
0.585 0 0 0 0 0
0.598 0 0 0 0 0
0.611 0 0 0 0 0
0.624 0 0 0 0 0
0.637 0 0 0 0 0
0.65 -nan -nan -nan -nan -nan
