#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.017 0 0 0 0 0
0.034 0 0 0 0 0
0.051 0 0 0 0 0
0.068 0 0 0 0 0
0.085 0 0 0 0 0
0.102 0 0 0 0 0
0.119 0 0 0 0 0
0.136 0 0 0 0 0
0.153 0 0 0 0 0
0.17 0.109727 0.0440489 0.00480042 2.59206 -2.5913
0.187 0.367597 0.162295 0.0191085 8.08468 -8.08113
0.204 0.640874 0.308625 0.0391302 13.2142 -13.2065
0.221 0.923117 0.481535 0.0655115 17.9517 -17.9391
0.238 1.20737 0.678202 0.0986518 22.2616 -22.2434
0.255 1.48603 0.894298 0.13861 26.1006 -26.0767
0.272 1.7507 1.12377 0.184992 29.4164 -29.3869
0.289 1.99205 1.35858 0.236821 32.1465 -32.1121
0.306 2.19966 1.58841 0.292384 34.2168 -34.1783
0.323 2.36185 1.80032 0.34905 35.5394 -35.498
0.34 2.46557 1.97837 0.403064 36.0103 -35.9674
0.357 2.49625 2.10325 0.449311 35.5069 -35.4644
0.374 2.43769 2.1519 0.481065 33.8849 -33.8443
0.391 2.2721 2.09711 0.489707 30.9737 -30.937
0.408 1.98015 1.90737 0.464464 26.5724 -26.5415
0.425 1.54133 1.54681 0.392178 20.4437 -20.4205
0.442 0.934547 0.975589 0.257173 12.307 -12.2933
0.459 0.139239 0.150984 0.0413271 1.8299 -1.82788
0.476 0 0 0 0 0
0.493 0 0 0 0 0
0.51 0 0 0 0 0
0.527 0 0 0 0 0
0.544 0 0 0 0 0
0.561 0 0 0 0 0
0.578 0 0 0 0 0
0.595 0 0 0 0 0
0.612 0 0 0 0 0
0.629 0 0 0 0 0
0.646 0 0 0 0 0
0.663 0 0 0 0 0
0.68 0 0 0 0 0
0.697 0 0 0 0 0
0.714 0 0 0 0 0
0.731 0 0 0 0 0
0.748 0 0 0 0 0
0.765 0 0 0 0 0
0.782 0 0 0 0 0
0.799 0 0 0 0 0
0.816 0 0 0 0 0
0.833 0 0 0 0 0
0.85 -nan -nan -nan -nan -nan
