#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0074 9.46712 8.40124
0.0148 18.9404 16.7648
0.0222 23.1416 20.412
0.0296 26.4464 23.2092
0.037 29.3275 25.5651
0.0444 31.7705 27.463
0.0518 33.7564 28.8865
0.0592 35.2616 29.8198
0.0666 36.257 30.2474
0.074 36.7078 30.1549
0.0814 36.5725 29.5284
0.0888 35.8022 28.3553
0.0962 34.3394 26.6241
0.1036 32.1171 24.325
0.111 29.057 21.4502
0.1184 25.0678 17.9945
0.1258 20.0433 13.9554
0.1332 13.8589 9.33469
0.1406 6.36956 4.13839
0.148 0 0
0.1554 0 0
0.1628 0 0
0.1702 0 0
0.1776 0 0
0.185 0 0
0.1924 0 0
0.1998 0 0
0.2072 0 0
0.2146 0 0
0.222 0 0
0.2294 0 0
0.2368 0 0
0.2442 0 0
0.2516 0 0
0.259 0 0
0.2664 0 0
0.2738 0 0
0.2812 0 0
0.2886 0 0
0.296 0 0
0.3034 0 0
0.3108 0 0
0.3182 0 0
0.3256 0 0
0.333 0 0
0.3404 0 0
0.3478 0 0
0.3552 0 0
0.3626 0 0
0.37 -nan -nan
