#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0204 0 0
0.0408 0 0
0.0612 0 0
0.0816 0 0
0.102 0 0
0.1224 0 0
0.1428 0 0
0.1632 0 0
0.1836 0 0
0.204 0 0
0.2244 0 0
0.2448 0.0194185 0.110267
0.2652 0.0755197 0.414768
0.2856 0.164102 0.872711
0.306 0.279859 1.44034
0.3264 0.42046 2.09202
0.3468 0.603772 2.90698
0.3672 0.818529 3.811
0.3876 1.0611 4.77336
0.408 1.32607 5.75863
0.4284 1.59177 6.66431
0.4488 1.77018 7.12276
0.4692 1.7861 6.88004
0.4896 1.66168 6.10915
0.51 1.45545 5.09819
0.5304 1.18376 3.94329
0.5508 0.874661 2.76632
0.5712 0.550553 1.6503
0.5916 0.238045 0.674657
0.612 0.0186389 0.0498852
0.6324 0 0
0.6528 0 0
0.6732 0 0
0.6936 0 0
0.714 0 0
0.7344 0 0
0.7548 0 0
0.7752 0 0
0.7956 0 0
0.816 0 0
0.8364 0 0
0.8568 0 0
0.8772 0 0
0.8976 0 0
0.918 0 0
0.9384 0 0
0.9588 0 0
0.9792 0 0
0.9996 0 0
1.02 -nan -nan
