#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0114 0.0270096 0.00109169 0.000293505 0.332019 -0.327569
0.0228 0.217074 0.0175427 0.00256064 2.59539 -2.55963
0.0342 0.526126 0.0637626 0.00714159 6.12681 -6.04003
0.0456 0.964595 0.155843 0.0156583 10.9922 -10.8326
0.057 1.45933 0.294667 0.0287365 16.2299 -15.9874
0.0684 2.12574 0.515024 0.0510967 23.2025 -22.8472
0.0798 2.8487 0.805146 0.0831777 30.4851 -30.0057
0.0912 3.66979 1.18532 0.129171 38.5481 -37.9257
0.1026 4.59464 1.66953 0.193182 47.4616 -46.6753
0.114 5.55774 2.24387 0.276328 56.4581 -55.4976
0.1254 6.55449 2.91101 0.381668 65.5263 -64.3809
0.1368 7.5283 3.64766 0.508716 74.0884 -72.7571
0.1482 8.39418 4.40646 0.652626 81.3073 -79.8033
0.1596 8.86927 5.01432 0.786883 84.2995 -82.6885
0.171 8.82894 5.34834 0.887213 82.0715 -80.445
0.1824 8.29073 5.35737 0.937337 75.1495 -73.5999
0.1938 7.49544 5.14652 0.947887 66.2328 -64.81
0.2052 6.5158 4.7375 0.916812 56.1335 -54.8763
0.2166 5.4466 4.18067 0.848613 45.7913 -44.7216
0.228 4.3325 3.50116 0.744186 35.5838 -34.7165
0.2394 3.19114 2.70833 0.601812 25.6104 -24.9584
0.2508 2.06775 1.83893 0.42651 16.2116 -15.7798
0.2622 1.10404 1.02683 0.248247 8.4774 -8.24119
0.2736 0.357008 0.346613 0.087235 2.68959 -2.61113
0.285 0 0 0 0 0
0.2964 0 0 0 0 0
0.3078 0 0 0 0 0
0.3192 0 0 0 0 0
0.3306 0 0 0 0 0
0.342 0 0 0 0 0
0.3534 0 0 0 0 0
0.3648 0 0 0 0 0
0.3762 0 0 0 0 0
0.3876 0 0 0 0 0
0.399 0 0 0 0 0
0.4104 0 0 0 0 0
0.4218 0 0 0 0 0
0.4332 0 0 0 0 0
0.4446 0 0 0 0 0
0.456 0 0 0 0 0
0.4674 0 0 0 0 0
0.4788 0 0 0 0 0
0.4902 0 0 0 0 0
0.5016 0 0 0 0 0
0.513 0 0 0 0 0
0.5244 0 0 0 0 0
0.5358 0 0 0 0 0
0.5472 0 0 0 0 0
0.5586 0 0 0 0 0
0.57 -nan -nan -nan -nan -nan
