#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0008 20.0691 1.76941 24.1838 59.5643 -9.16193
0.0016 40.1284 7.07759 48.483 119.012 -18.302
0.0024 60.1681 15.9244 73.0127 178.227 -27.3985
0.0032 80.1782 28.3095 97.8884 237.092 -36.4294
0.004 100.149 44.2325 123.225 295.49 -45.3729
0.0048 120.07 63.693 149.139 353.306 -54.2073
0.0056 139.932 86.6903 175.744 410.423 -62.9106
0.0064 159.725 113.224 203.157 466.723 -71.461
0.0072 179.438 143.292 231.493 522.09 -79.8366
0.008 199.062 176.895 260.866 576.409 -88.0155
0.0088 178.563 174.445 237.092 512.867 -78.1454
0.0096 72.3694 76.7308 96.6943 204.872 -31.11
0.0104 0 0 0 0 0
0.0112 0 0 0 0 0
0.012 0 0 0 0 0
0.0128 0 0 0 0 0
0.0136 0 0 0 0 0
0.0144 0 0 0 0 0
0.0152 0 0 0 0 0
0.016 0 0 0 0 0
0.0168 0 0 0 0 0
0.0176 0 0 0 0 0
0.0184 0 0 0 0 0
0.0192 0 0 0 0 0
0.02 0 0 0 0 0
0.0208 0 0 0 0 0
0.0216 0 0 0 0 0
0.0224 0 0 0 0 0
0.0232 0 0 0 0 0
0.024 0 0 0 0 0
0.0248 0 0 0 0 0
0.0256 0 0 0 0 0
0.0264 0 0 0 0 0
0.0272 0 0 0 0 0
0.028 0 0 0 0 0
0.0288 0 0 0 0 0
0.0296 0 0 0 0 0
0.0304 0 0 0 0 0
0.0312 0 0 0 0 0
0.032 0 0 0 0 0
0.0328 0 0 0 0 0
0.0336 0 0 0 0 0
0.0344 0 0 0 0 0
0.0352 0 0 0 0 0
0.036 0 0 0 0 0
0.0368 0 0 0 0 0
0.0376 0 0 0 0 0
0.0384 0 0 0 0 0
0.0392 0 0 0 0 0
0.04 -nan -nan -nan -nan -nan
