#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0036 16.3889 4.08581
0.0072 32.781 8.12254
0.0108 49.1796 12.0611
0.0144 65.5879 15.8522
0.018 82.0092 19.4466
0.0216 98.4467 22.7948
0.0252 114.904 25.847
0.0288 112.118 24.7828
0.0324 105.801 22.9344
0.036 97.4401 20.6406
0.0396 86.9118 17.9236
0.0432 74.0704 14.8122
0.0468 58.7477 11.3432
0.0504 40.7496 7.56167
0.054 19.852 3.52243
0.0576 0 0
0.0612 0 0
0.0648 0 0
0.0684 0 0
0.072 0 0
0.0756 0 0
0.0792 0 0
0.0828 0 0
0.0864 0 0
0.09 0 0
0.0936 0 0
0.0972 0 0
0.1008 0 0
0.1044 0 0
0.108 0 0
0.1116 0 0
0.1152 0 0
0.1188 0 0
0.1224 0 0
0.126 0 0
0.1296 0 0
0.1332 0 0
0.1368 0 0
0.1404 0 0
0.144 0 0
0.1476 0 0
0.1512 0 0
0.1548 0 0
0.1584 0 0
0.162 0 0
0.1656 0 0
0.1692 0 0
0.1728 0 0
0.1764 0 0
0.18 -nan -nan
