#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0014 19.1243 1.59492
0.0028 38.2493 3.14202
0.0042 57.3754 4.59348
0.0056 76.5034 5.90146
0.007 95.6339 7.0181
0.0084 114.767 7.89554
0.0098 133.905 8.48588
0.0112 153.046 8.74117
0.0126 172.192 8.61346
0.014 185.298 7.88019
0.0154 137.886 5.30595
0.0168 83.5614 2.84207
0.0182 21.8584 0.636727
0.0196 0 0
0.021 0 0
0.0224 0 0
0.0238 0 0
0.0252 0 0
0.0266 0 0
0.028 0 0
0.0294 0 0
0.0308 0 0
0.0322 0 0
0.0336 0 0
0.035 0 0
0.0364 0 0
0.0378 0 0
0.0392 0 0
0.0406 0 0
0.042 0 0
0.0434 0 0
0.0448 0 0
0.0462 0 0
0.0476 0 0
0.049 0 0
0.0504 0 0
0.0518 0 0
0.0532 0 0
0.0546 0 0
0.056 0 0
0.0574 0 0
0.0588 0 0
0.0602 0 0
0.0616 0 0
0.063 0 0
0.0644 0 0
0.0658 0 0
0.0672 0 0
0.0686 0 0
0.07 -nan -nan
