#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0094 1.45151 2.06099
0.0188 4.31027 6.09247
0.0282 6.97596 9.80243
0.0376 9.44593 13.1772
0.047 11.7153 16.2025
0.0564 13.7766 18.8635
0.0658 15.6199 21.1447
0.0752 17.2325 23.0298
0.0846 18.5984 24.5018
0.094 19.698 25.5432
0.1034 20.508 26.1355
0.1128 21.0002 26.2596
0.1222 21.1416 25.8959
0.1316 20.893 25.0244
0.141 20.2081 23.6244
0.1504 19.0326 21.6755
0.1598 17.3026 19.157
0.1692 14.9427 16.049
0.1786 11.864 12.3324
0.188 7.96142 7.98949
0.1974 3.11011 3.00507
0.2068 0 0
0.2162 0 0
0.2256 0 0
0.235 0 0
0.2444 0 0
0.2538 0 0
0.2632 0 0
0.2726 0 0
0.282 0 0
0.2914 0 0
0.3008 0 0
0.3102 0 0
0.3196 0 0
0.329 0 0
0.3384 0 0
0.3478 0 0
0.3572 0 0
0.3666 0 0
0.376 0 0
0.3854 0 0
0.3948 0 0
0.4042 0 0
0.4136 0 0
0.423 0 0
0.4324 0 0
0.4418 0 0
0.4512 0 0
0.4606 0 0
0.47 -nan -nan
