#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.013 0 0 0 0 0
0.026 0 0 0 0 0
0.039 1.04954e-06 1.26881e-07 1.16135e-08 1.63446e-05 -1.62734e-05
0.052 0.126957 0.020459 0.00173005 1.90111 -1.89218
0.065 0.377896 0.0761053 0.00643596 5.45305 -5.42556
0.078 0.756796 0.182869 0.01613 10.6018 -10.5452
0.091 1.20298 0.339082 0.0317664 16.3385 -16.2457
0.104 1.77277 0.57102 0.0573468 23.4371 -23.2968
0.117 2.43548 0.882485 0.0952899 31.4108 -31.213
0.13 3.15115 1.2686 0.147218 39.6317 -39.3691
0.143 4.00169 1.7721 0.220747 49.2969 -48.9554
0.156 4.88626 2.36055 0.314819 58.9701 -58.5429
0.169 5.78941 3.03001 0.431441 68.506 -67.9875
0.182 6.67064 3.75996 0.569969 77.4593 -76.847
0.195 7.38974 4.46307 0.718161 84.134 -83.438
0.208 7.69321 4.95634 0.844085 85.556 -84.8111
0.221 7.49593 5.13126 0.922357 81.1137 -80.3662
0.234 6.92154 5.01699 0.949561 72.7459 -72.0343
0.247 6.15477 4.70938 0.936559 62.8907 -62.2381
0.26 5.22868 4.21174 0.878342 51.9857 -51.4137
0.273 4.19626 3.54957 0.774825 40.6322 -40.158
0.286 3.09346 2.74175 0.625351 29.1849 -28.8233
0.299 2.06841 1.91698 0.456171 19.0862 -18.8357
0.312 1.13311 1.0961 0.27173 10.2487 -10.1062
0.325 0.354647 0.357473 0.0921942 3.14903 -3.10258
0.338 0 0 0 0 0
0.351 0 0 0 0 0
0.364 0 0 0 0 0
0.377 0 0 0 0 0
0.39 0 0 0 0 0
0.403 0 0 0 0 0
0.416 0 0 0 0 0
0.429 0 0 0 0 0
0.442 0 0 0 0 0
0.455 0 0 0 0 0
0.468 0 0 0 0 0
0.481 0 0 0 0 0
0.494 0 0 0 0 0
0.507 0 0 0 0 0
0.52 0 0 0 0 0
0.533 0 0 0 0 0
0.546 0 0 0 0 0
0.559 0 0 0 0 0
0.572 0 0 0 0 0
0.585 0 0 0 0 0
0.598 0 0 0 0 0
0.611 0 0 0 0 0
0.624 0 0 0 0 0
0.637 0 0 0 0 0
0.65 -nan -nan -nan -nan -nan
