#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0174 0 0
0.0348 0 0
0.0522 0 0
0.0696 0 0
0.087 0 0
0.1044 0 0
0.1218 0 0
0.1392 0 0
0.1566 0 0
0.174 0 0
0.1914 0.220059 0.938895
0.2088 0.494046 2.04696
0.2262 0.764042 3.07282
0.2436 1.02737 4.0087
0.261 1.28068 4.84534
0.2784 1.51982 5.57179
0.2958 1.73964 6.17517
0.3132 1.93368 6.64044
0.3306 2.09398 6.95004
0.348 2.21055 7.08359
0.3654 2.27098 7.01748
0.3828 2.25973 6.72438
0.4002 2.15731 6.17275
0.4176 1.93921 5.32625
0.435 1.57443 4.14307
0.4524 1.02364 2.57521
0.4698 0.236612 0.567687
0.4872 0 0
0.5046 0 0
0.522 0 0
0.5394 0 0
0.5568 0 0
0.5742 0 0
0.5916 0 0
0.609 0 0
0.6264 0 0
0.6438 0 0
0.6612 0 0
0.6786 0 0
0.696 0 0
0.7134 0 0
0.7308 0 0
0.7482 0 0
0.7656 0 0
0.783 0 0
0.8004 0 0
0.8178 0 0
0.8352 0 0
0.8526 0 0
0.87 -nan -nan
