#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0148 0 0 0 0 0
0.0296 0 0 0 0 0
0.0444 0 0 0 0 0
0.0592 0 0 0 0 0
0.074 0.00451194 0.000907106 6.89433e-05 0.0876582 -0.0876075
0.0888 0.0614721 0.014827 0.00119678 1.13269 -1.13174
0.1036 0.174264 0.04903 0.00427514 3.07724 -3.07396
0.1184 0.336456 0.108174 0.0102411 5.72191 -5.71462
0.1332 0.532443 0.192561 0.0197804 8.70601 -8.69293
0.148 0.797609 0.320491 0.035667 12.6413 -12.62
0.1628 1.10353 0.487731 0.0586008 16.9697 -16.9379
0.1776 1.44411 0.696254 0.089974 21.5556 -21.511
0.1924 1.84981 0.966178 0.133827 26.9451 -26.885
0.2072 2.27869 1.28175 0.189601 32.4109 -32.3332
0.222 2.7203 1.6395 0.258125 37.8292 -37.7324
0.2368 3.15109 2.02583 0.338408 42.8951 -42.7783
0.2516 3.4737 2.37293 0.419298 46.1895 -46.0549
0.2664 3.57504 2.58591 0.481959 46.2139 -46.068
0.2812 3.42695 2.61657 0.513055 42.8705 -42.7223
0.296 3.12668 2.51306 0.517247 37.8393 -37.6961
0.3108 2.71803 2.29397 0.494615 31.8448 -31.7132
0.3256 2.24513 1.98525 0.447585 25.5153 -25.4007
0.3404 1.74126 1.60988 0.378878 19.2477 -19.1541
0.3552 1.228 1.18488 0.290628 13.2333 -13.1637
0.37 0.734621 0.738501 0.188506 7.73211 -7.68809
0.3848 0.313136 0.327459 0.0868676 3.22954 -3.20966
0.3996 0.0238425 0.0258996 0.00713147 0.241699 -0.240088
0.4144 0 0 0 0 0
0.4292 0 0 0 0 0
0.444 0 0 0 0 0
0.4588 0 0 0 0 0
0.4736 0 0 0 0 0
0.4884 0 0 0 0 0
0.5032 0 0 0 0 0
0.518 0 0 0 0 0
0.5328 0 0 0 0 0
0.5476 0 0 0 0 0
0.5624 0 0 0 0 0
0.5772 0 0 0 0 0
0.592 0 0 0 0 0
0.6068 0 0 0 0 0
0.6216 0 0 0 0 0
0.6364 0 0 0 0 0
0.6512 0 0 0 0 0
0.666 0 0 0 0 0
0.6808 0 0 0 0 0
0.6956 0 0 0 0 0
0.7104 0 0 0 0 0
0.7252 0 0 0 0 0
0.74 -nan -nan -nan -nan -nan
