#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0168 0 0
0.0336 0 0
0.0504 0 0
0.0672 0 0
0.084 0 0
0.1008 0 0
0.1176 0 0
0.1344 0.0377083 0.157399
0.1512 0.122746 0.500985
0.168 0.246185 0.982212
0.1848 0.397544 1.5479
0.2016 0.613904 2.3361
0.2184 0.858267 3.1866
0.2352 1.13736 4.11571
0.252 1.47416 5.19828
0.2688 1.83716 6.30464
0.2856 2.22203 7.4123
0.3024 2.5983 8.41281
0.3192 2.85815 8.95898
0.336 2.90439 8.78557
0.3528 2.73642 7.96421
0.3696 2.45428 6.85941
0.3864 2.09811 5.62135
0.4032 1.68367 4.31592
0.42 1.23356 3.01885
0.4368 0.778787 1.81533
0.4536 0.371994 0.824101
0.4704 0.0743554 0.156264
0.4872 0 0
0.504 0 0
0.5208 0 0
0.5376 0 0
0.5544 0 0
0.5712 0 0
0.588 0 0
0.6048 0 0
0.6216 0 0
0.6384 0 0
0.6552 0 0
0.672 0 0
0.6888 0 0
0.7056 0 0
0.7224 0 0
0.7392 0 0
0.756 0 0
0.7728 0 0
0.7896 0 0
0.8064 0 0
0.8232 0 0
0.84 -nan -nan
