#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0136 0 0 0 0 0
0.0272 0 0 0 0 0
0.0408 0 0 0 0 0
0.0544 0.015364 0.0024743 0.000199346 0.256106 -0.255433
0.068 0.161989 0.0326022 0.00265205 2.59188 -2.58429
0.0816 0.391789 0.0946036 0.0080694 6.02172 -6.00219
0.0952 0.729966 0.20561 0.0187489 10.8486 -10.8103
0.1088 1.15214 0.370844 0.0364203 16.6084 -16.5452
0.1224 1.63574 0.592262 0.0627327 22.8578 -22.7641
0.136 2.2473 0.904063 0.103262 30.6379 -30.5043
0.1496 2.90383 1.28495 0.157854 38.6017 -38.423
0.1632 3.62163 1.74825 0.230335 47.0203 -46.7897
0.1768 4.40128 2.30168 0.324252 55.9404 -55.6513
0.1904 5.19853 2.92784 0.439652 64.7653 -64.4133
0.204 5.93682 3.58266 0.571683 72.5097 -72.0951
0.2176 6.43801 4.14433 0.700594 76.8948 -76.4301
0.2312 6.53912 4.47269 0.798716 76.0758 -75.5865
0.2448 6.21257 4.49944 0.846547 70.1366 -69.6536
0.2584 5.64323 4.31437 0.8533 61.8195 -61.3637
0.272 4.89607 3.94043 0.817562 52.074 -51.6631
0.2856 4.04852 3.42158 0.743319 41.8783 -41.5251
0.2992 3.14942 2.78885 0.633268 31.7515 -31.4658
0.3128 2.2278 2.06277 0.488777 21.9232 -21.7127
0.3264 1.333 1.28819 0.31803 12.8195 -12.6881
0.34 0.563561 0.56746 0.145764 5.31167 -5.25353
0.3536 0.0473116 0.0495615 0.0132297 0.43914 -0.434015
0.3672 0 0 0 0 0
0.3808 0 0 0 0 0
0.3944 0 0 0 0 0
0.408 0 0 0 0 0
0.4216 0 0 0 0 0
0.4352 0 0 0 0 0
0.4488 0 0 0 0 0
0.4624 0 0 0 0 0
0.476 0 0 0 0 0
0.4896 0 0 0 0 0
0.5032 0 0 0 0 0
0.5168 0 0 0 0 0
0.5304 0 0 0 0 0
0.544 0 0 0 0 0
0.5576 0 0 0 0 0
0.5712 0 0 0 0 0
0.5848 0 0 0 0 0
0.5984 0 0 0 0 0
0.612 0 0 0 0 0
0.6256 0 0 0 0 0
0.6392 0 0 0 0 0
0.6528 0 0 0 0 0
0.6664 0 0 0 0 0
0.68 -nan -nan -nan -nan -nan
