#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0062 11.6551 7.4102
0.0124 23.3161 14.7768
0.0186 34.9889 22.0559
0.0248 43.9149 27.507
0.031 46.9092 29.2069
0.0372 49.2337 30.4128
0.0434 50.8613 31.1103
0.0496 51.758 31.2865
0.0558 51.883 30.9304
0.062 51.187 30.0326
0.0682 49.6123 28.5862
0.0744 47.091 26.5866
0.0806 43.5438 24.0318
0.0868 38.8787 20.9236
0.093 32.9886 17.2672
0.0992 25.7495 13.0725
0.1054 17.0171 8.3546
0.1116 6.62389 3.13494
0.1178 0 0
0.124 0 0
0.1302 0 0
0.1364 0 0
0.1426 0 0
0.1488 0 0
0.155 0 0
0.1612 0 0
0.1674 0 0
0.1736 0 0
0.1798 0 0
0.186 0 0
0.1922 0 0
0.1984 0 0
0.2046 0 0
0.2108 0 0
0.217 0 0
0.2232 0 0
0.2294 0 0
0.2356 0 0
0.2418 0 0
0.248 0 0
0.2542 0 0
0.2604 0 0
0.2666 0 0
0.2728 0 0
0.279 0 0
0.2852 0 0
0.2914 0 0
0.2976 0 0
0.3038 0 0
0.31 -nan -nan
