#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0072 9.82076 8.26952
0.0144 19.6477 16.5002
0.0216 25.5184 21.3529
0.0288 28.8942 24.0597
0.036 31.8147 26.3179
0.0432 34.2646 28.1105
0.0504 36.2238 29.4215
0.0576 37.6671 30.2352
0.0648 38.5638 30.537
0.072 38.877 30.3127
0.0792 38.5628 29.5497
0.0864 37.5695 28.2363
0.0936 35.8365 26.3623
0.1008 33.2932 23.9197
0.108 29.857 20.9024
0.1152 25.4321 17.3074
0.1224 19.9063 13.135
0.1296 13.1492 8.38953
0.1368 5.00811 3.08062
0.144 0 0
0.1512 0 0
0.1584 0 0
0.1656 0 0
0.1728 0 0
0.18 0 0
0.1872 0 0
0.1944 0 0
0.2016 0 0
0.2088 0 0
0.216 0 0
0.2232 0 0
0.2304 0 0
0.2376 0 0
0.2448 0 0
0.252 0 0
0.2592 0 0
0.2664 0 0
0.2736 0 0
0.2808 0 0
0.288 0 0
0.2952 0 0
0.3024 0 0
0.3096 0 0
0.3168 0 0
0.324 0 0
0.3312 0 0
0.3384 0 0
0.3456 0 0
0.3528 0 0
0.36 -nan -nan
