#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0168 0 0 0 0 0
0.0336 0 0 0 0 0
0.0504 0 0 0 0 0
0.0672 0 0 0 0 0
0.084 0 0 0 0 0
0.1008 0 0 0 0 0
0.1176 0 0 0 0 0
0.1344 0 0 0 0 0
0.1512 0 0 0 0 0
0.168 0.172194 0.0691305 0.00754564 3.92663 -3.92566
0.1848 0.447269 0.197486 0.0232858 9.52478 -9.52092
0.2016 0.73635 0.354632 0.0450232 14.739 -14.7309
0.2184 1.0327 0.538745 0.0733831 19.5389 -19.5254
0.2352 1.32905 0.746615 0.108722 23.887 -23.8676
0.252 1.61743 0.973461 0.151029 27.7379 -27.7122
0.2688 1.88906 1.2127 0.199812 31.037 -31.0053
0.2856 2.1342 1.45567 0.253956 33.7194 -33.6821
0.3024 2.34196 1.69134 0.311571 35.7078 -35.6659
0.3192 2.50017 1.90596 0.369797 36.9109 -36.8657
0.336 2.59525 2.08266 0.424596 37.2214 -37.1743
0.3528 2.61205 2.20108 0.470509 36.5123 -36.4652
0.3696 2.53378 2.23699 0.500391 34.6348 -34.5896
0.3864 2.34201 2.16191 0.505133 31.4132 -31.3721
0.4032 2.0168 1.94293 0.473389 26.6411 -26.6062
0.42 1.53699 1.54267 0.391343 20.0747 -20.0485
0.4368 0.880929 0.919754 0.242586 11.4267 -11.4117
0.4536 0.0275782 0.0299093 0.00819117 0.357048 -0.356574
0.4704 0 0 0 0 0
0.4872 0 0 0 0 0
0.504 0 0 0 0 0
0.5208 0 0 0 0 0
0.5376 0 0 0 0 0
0.5544 0 0 0 0 0
0.5712 0 0 0 0 0
0.588 0 0 0 0 0
0.6048 0 0 0 0 0
0.6216 0 0 0 0 0
0.6384 0 0 0 0 0
0.6552 0 0 0 0 0
0.672 0 0 0 0 0
0.6888 0 0 0 0 0
0.7056 0 0 0 0 0
0.7224 0 0 0 0 0
0.7392 0 0 0 0 0
0.756 0 0 0 0 0
0.7728 0 0 0 0 0
0.7896 0 0 0 0 0
0.8064 0 0 0 0 0
0.8232 0 0 0 0 0
0.84 -nan -nan -nan -nan -nan
