#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0024 14.5027 2.00949
0.0048 29.0068 3.98004
0.0072 43.5135 5.87268
0.0096 58.0243 7.64845
0.012 72.5403 9.2683
0.0144 87.0631 10.6932
0.0168 101.594 11.8839
0.0192 116.134 12.8013
0.0216 113.662 11.9636
0.024 98.6428 9.99356
0.0264 80.7355 7.81931
0.0288 59.7556 5.49068
0.0312 35.4901 3.06721
0.0336 7.69337 0.619151
0.036 0 0
0.0384 0 0
0.0408 0 0
0.0432 0 0
0.0456 0 0
0.048 0 0
0.0504 0 0
0.0528 0 0
0.0552 0 0
0.0576 0 0
0.06 0 0
0.0624 0 0
0.0648 0 0
0.0672 0 0
0.0696 0 0
0.072 0 0
0.0744 0 0
0.0768 0 0
0.0792 0 0
0.0816 0 0
0.084 0 0
0.0864 0 0
0.0888 0 0
0.0912 0 0
0.0936 0 0
0.096 0 0
0.0984 0 0
0.1008 0 0
0.1032 0 0
0.1056 0 0
0.108 0 0
0.1104 0 0
0.1128 0 0
0.1152 0 0
0.1176 0 0
0.12 -nan -nan
