#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0146 0 0
0.0292 0 0
0.0438 0 0
0.0584 0 0
0.073 0.00266103 0.00880116
0.0876 0.133583 0.434746
0.1022 0.354931 1.13472
0.1168 0.700507 2.20196
0.1314 1.10729 3.41727
0.146 1.59049 4.81396
0.1606 2.18807 6.49362
0.1752 2.83296 8.23149
0.1898 3.55121 10.0926
0.2044 4.342 12.0582
0.219 5.16364 13.9949
0.2336 5.93703 15.6788
0.2482 6.45686 16.5765
0.2628 6.54302 16.2856
0.2774 6.17865 14.8697
0.292 5.57382 12.945
0.3066 4.8063 10.7521
0.3212 3.91934 8.42901
0.3358 3.0066 6.20535
0.3504 2.08131 4.1138
0.365 1.18448 2.23655
0.3796 0.41294 0.742984
0.3942 0 0
0.4088 0 0
0.4234 0 0
0.438 0 0
0.4526 0 0
0.4672 0 0
0.4818 0 0
0.4964 0 0
0.511 0 0
0.5256 0 0
0.5402 0 0
0.5548 0 0
0.5694 0 0
0.584 0 0
0.5986 0 0
0.6132 0 0
0.6278 0 0
0.6424 0 0
0.657 0 0
0.6716 0 0
0.6862 0 0
0.7008 0 0
0.7154 0 0
0.73 -nan -nan
