#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0064 6.43079 0.270022 0.322474 34.6076 -29.5824
0.0128 12.5443 1.05344 0.644775 67.3541 -57.5578
0.0192 18.8637 2.37662 1.01281 101.23 -86.4826
0.0256 24.5198 4.11953 1.39203 131.208 -112.037
0.032 29.766 6.25234 1.80831 158.736 -135.455
0.0384 34.0983 8.59638 2.23576 180.934 -154.266
0.0448 37.3857 10.998 2.66261 197.065 -167.844
0.0512 39.2647 13.203 3.05099 205.245 -174.592
0.0576 39.2567 14.8524 3.33683 203.084 -172.496
0.064 37.29 15.6777 3.47196 190.518 -161.542
0.0704 34.1329 15.7875 3.48453 172.027 -145.582
0.0768 30.4222 15.3538 3.40724 151.198 -127.689
0.0832 26.2772 14.3712 3.22788 128.726 -108.466
0.0896 21.9716 12.9458 2.95825 106.074 -89.1655
0.096 17.7902 11.2367 2.62302 84.6681 -70.9917
0.1024 13.4998 9.10046 2.17579 63.2788 -52.9117
0.1088 9.47247 6.78951 1.66633 43.7321 -36.4607
0.1152 6.07437 4.61418 1.16477 27.6471 -22.9801
0.1216 3.04537 2.44424 0.635138 13.6502 -11.3085
0.128 0.839747 0.710309 0.190201 3.70945 -3.0624
0.1344 0 0 0 0 0
0.1408 0 0 0 0 0
0.1472 0 0 0 0 0
0.1536 0 0 0 0 0
0.16 0 0 0 0 0
0.1664 0 0 0 0 0
0.1728 0 0 0 0 0
0.1792 0 0 0 0 0
0.1856 0 0 0 0 0
0.192 0 0 0 0 0
0.1984 0 0 0 0 0
0.2048 0 0 0 0 0
0.2112 0 0 0 0 0
0.2176 0 0 0 0 0
0.224 0 0 0 0 0
0.2304 0 0 0 0 0
0.2368 0 0 0 0 0
0.2432 0 0 0 0 0
0.2496 0 0 0 0 0
0.256 0 0 0 0 0
0.2624 0 0 0 0 0
0.2688 0 0 0 0 0
0.2752 0 0 0 0 0
0.2816 0 0 0 0 0
0.288 0 0 0 0 0
0.2944 0 0 0 0 0
0.3008 0 0 0 0 0
0.3072 0 0 0 0 0
0.3136 0 0 0 0 0
0.32 -nan -nan -nan -nan -nan
