#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0124 0 0
0.0248 0 0
0.0372 0 0
0.0496 0 0
0.062 0.468159 1.12312
0.0744 1.43416 3.39203
0.0868 2.35223 5.47933
0.0992 3.21853 7.3763
0.1116 4.02819 9.07309
0.124 4.77506 10.5587
0.1364 5.45162 11.8206
0.1488 6.04869 12.8451
0.1612 6.55518 13.617
0.1736 6.95777 14.1193
0.186 7.24046 14.3336
0.1984 7.38411 14.2394
0.2108 7.3658 13.8147
0.2232 7.15806 13.0353
0.2356 6.72798 11.8751
0.248 6.03597 10.3061
0.2604 5.03434 8.29816
0.2728 3.66542 5.8194
0.2852 1.85919 2.83617
0.2976 0 0
0.31 0 0
0.3224 0 0
0.3348 0 0
0.3472 0 0
0.3596 0 0
0.372 0 0
0.3844 0 0
0.3968 0 0
0.4092 0 0
0.4216 0 0
0.434 0 0
0.4464 0 0
0.4588 0 0
0.4712 0 0
0.4836 0 0
0.496 0 0
0.5084 0 0
0.5208 0 0
0.5332 0 0
0.5456 0 0
0.558 0 0
0.5704 0 0
0.5828 0 0
0.5952 0 0
0.6076 0 0
0.62 -nan -nan
