#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0058 8.24788 0.351633 0.546453 40.7433 -33.3096
0.0116 16.6377 1.41891 1.12704 82.2207 -67.2101
0.0174 24.3365 3.11357 1.7033 120.016 -98.0634
0.0232 31.9258 5.44745 2.33861 157.188 -128.372
0.029 38.4192 8.19628 2.97196 188.556 -153.877
0.0348 43.9609 11.2577 3.62173 214.93 -175.243
0.0406 47.2097 14.1081 4.16385 229.4 -186.823
0.0464 47.7396 16.307 4.52442 229.958 -186.999
0.0522 45.9226 17.6493 4.69153 218.851 -177.656
0.058 42.4026 18.1094 4.6819 199.643 -161.743
0.0638 38.0308 17.8701 4.54881 176.794 -142.921
0.0696 33.2047 17.0259 4.30909 152.357 -122.879
0.0754 28.2109 15.6774 3.97606 127.752 -102.777
0.0812 23.0618 13.8091 3.53056 103.026 -82.663
0.087 17.6826 11.351 2.93838 77.8446 -62.2759
0.0928 13.1971 9.04431 2.38171 57.3497 -45.7432
0.0986 8.75051 6.37759 1.71249 37.4821 -29.7985
0.1044 4.73356 3.65658 1.00321 19.9687 -15.819
0.1102 1.90122 1.5524 0.436373 7.9162 -6.24859
0.116 0.100146 0.0862076 0.0248555 0.411273 -0.323374
0.1218 0 0 0 0 0
0.1276 0 0 0 0 0
0.1334 0 0 0 0 0
0.1392 0 0 0 0 0
0.145 0 0 0 0 0
0.1508 0 0 0 0 0
0.1566 0 0 0 0 0
0.1624 0 0 0 0 0
0.1682 0 0 0 0 0
0.174 0 0 0 0 0
0.1798 0 0 0 0 0
0.1856 0 0 0 0 0
0.1914 0 0 0 0 0
0.1972 0 0 0 0 0
0.203 0 0 0 0 0
0.2088 0 0 0 0 0
0.2146 0 0 0 0 0
0.2204 0 0 0 0 0
0.2262 0 0 0 0 0
0.232 0 0 0 0 0
0.2378 0 0 0 0 0
0.2436 0 0 0 0 0
0.2494 0 0 0 0 0
0.2552 0 0 0 0 0
0.261 0 0 0 0 0
0.2668 0 0 0 0 0
0.2726 0 0 0 0 0
0.2784 0 0 0 0 0
0.2842 0 0 0 0 0
0.29 -nan -nan -nan -nan -nan
