#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0052 14.6985 0.640771 1.32713 67.1929 -51.9351
0.0104 28.5879 2.49256 2.61894 130.44 -100.786
0.0156 42.5355 5.56455 4.00267 193.956 -149.807
0.0208 54.9221 9.58256 5.35218 249.904 -192.901
0.026 66.2963 14.4647 6.7503 300.984 -232.154
0.0312 74.5905 19.5365 7.98366 337.322 -259.916
0.0364 78.0999 23.8716 8.82699 351.031 -270.115
0.0416 76.0887 26.5827 9.10884 338.932 -260.358
0.0468 70.7556 27.8122 9.00362 311.837 -239.065
0.052 64.0309 27.9709 8.69355 279.059 -213.468
0.0572 56.3697 27.095 8.19037 242.83 -185.311
0.0624 48.1869 25.2785 7.50991 205.109 -156.123
0.0676 39.5045 22.4626 6.61297 166.039 -126.031
0.0728 31.3766 19.2279 5.65086 130.277 -98.5958
0.078 23.4645 15.4202 4.5488 96.2024 -72.5782
0.0832 15.5159 10.8866 3.23623 62.7317 -47.1632
0.0884 9.4356 7.04395 2.12062 37.7005 -28.2454
0.0936 4.06061 3.21438 0.982399 16.0131 -11.9514
0.0988 0.398273 0.333353 0.103686 1.55002 -1.15217
0.104 0 0 0 0 0
0.1092 0 0 0 0 0
0.1144 0 0 0 0 0
0.1196 0 0 0 0 0
0.1248 0 0 0 0 0
0.13 0 0 0 0 0
0.1352 0 0 0 0 0
0.1404 0 0 0 0 0
0.1456 0 0 0 0 0
0.1508 0 0 0 0 0
0.156 0 0 0 0 0
0.1612 0 0 0 0 0
0.1664 0 0 0 0 0
0.1716 0 0 0 0 0
0.1768 0 0 0 0 0
0.182 0 0 0 0 0
0.1872 0 0 0 0 0
0.1924 0 0 0 0 0
0.1976 0 0 0 0 0
0.2028 0 0 0 0 0
0.208 0 0 0 0 0
0.2132 0 0 0 0 0
0.2184 0 0 0 0 0
0.2236 0 0 0 0 0
0.2288 0 0 0 0 0
0.234 0 0 0 0 0
0.2392 0 0 0 0 0
0.2444 0 0 0 0 0
0.2496 0 0 0 0 0
0.2548 0 0 0 0 0
0.26 -nan -nan -nan -nan -nan
