#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0044 11.6921 0.531068 1.58996 46.9213 -32.7245
0.0088 23.3424 2.12142 3.21779 93.7644 -65.3871
0.0132 34.9091 4.76249 4.92116 140.451 -97.9256
0.0176 46.3494 8.43984 6.73724 186.902 -130.278
0.022 57.6193 13.133 8.70249 233.038 -162.381
0.0264 66.2834 18.1534 10.4452 268.447 -186.929
0.0308 65.95 21.0776 10.8025 265.347 -184.471
0.0352 64.526 23.5784 11.0427 257.863 -178.945
0.0396 61.9617 25.4867 11.1285 245.886 -170.296
0.044 58.2019 26.6209 11.0124 229.3 -158.464
0.0484 53.1854 26.7849 10.6357 207.974 -143.387
0.0528 46.8446 25.7661 9.9268 181.768 -124.997
0.0572 39.1045 23.333 8.79989 150.525 -103.225
0.0616 29.882 19.2318 7.15299 114.076 -77.9948
0.066 19.0847 13.1837 4.86571 72.235 -49.2277
0.0704 6.60996 4.88045 1.79661 24.7973 -16.8403
0.0748 0 0 0 0 0
0.0792 0 0 0 0 0
0.0836 0 0 0 0 0
0.088 0 0 0 0 0
0.0924 0 0 0 0 0
0.0968 0 0 0 0 0
0.1012 0 0 0 0 0
0.1056 0 0 0 0 0
0.11 0 0 0 0 0
0.1144 0 0 0 0 0
0.1188 0 0 0 0 0
0.1232 0 0 0 0 0
0.1276 0 0 0 0 0
0.132 0 0 0 0 0
0.1364 0 0 0 0 0
0.1408 0 0 0 0 0
0.1452 0 0 0 0 0
0.1496 0 0 0 0 0
0.154 0 0 0 0 0
0.1584 0 0 0 0 0
0.1628 0 0 0 0 0
0.1672 0 0 0 0 0
0.1716 0 0 0 0 0
0.176 0 0 0 0 0
0.1804 0 0 0 0 0
0.1848 0 0 0 0 0
0.1892 0 0 0 0 0
0.1936 0 0 0 0 0
0.198 0 0 0 0 0
0.2024 0 0 0 0 0
0.2068 0 0 0 0 0
0.2112 0 0 0 0 0
0.2156 0 0 0 0 0
0.22 -nan -nan -nan -nan -nan
