#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.002 14.8685 1.665
0.004 29.738 3.29131
0.006 44.6094 4.84025
0.008 59.4836 6.27311
0.01 74.3617 7.55116
0.012 89.2446 8.63561
0.014 104.133 9.48766
0.016 119.029 10.0684
0.018 130.305 10.1203
0.02 110.276 8.15039
0.022 86.695 6.04046
0.024 59.3378 3.85533
0.026 27.9455 1.67148
0.028 0 0
0.03 0 0
0.032 0 0
0.034 0 0
0.036 0 0
0.038 0 0
0.04 0 0
0.042 0 0
0.044 0 0
0.046 0 0
0.048 0 0
0.05 0 0
0.052 0 0
0.054 0 0
0.056 0 0
0.058 0 0
0.06 0 0
0.062 0 0
0.064 0 0
0.066 0 0
0.068 0 0
0.07 0 0
0.072 0 0
0.074 0 0
0.076 0 0
0.078 0 0
0.08 0 0
0.082 0 0
0.084 0 0
0.086 0 0
0.088 0 0
0.09 0 0
0.092 0 0
0.094 0 0
0.096 0 0
0.098 0 0
0.1 -nan -nan
