#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0174 0 0
0.0348 0 0
0.0522 0 0
0.0696 0 0
0.087 0 0
0.1044 0 0
0.1218 0 0
0.1392 0 0
0.1566 0 0
0.174 0.00951977 0.0416928
0.1914 0.357861 1.52266
0.2088 0.704066 2.90937
0.2262 1.04547 4.19379
0.2436 1.37876 5.36623
0.261 1.69977 6.41513
0.2784 2.00336 7.32683
0.2958 2.28308 8.08529
0.3132 2.53096 8.67172
0.3306 2.73705 9.06423
0.348 2.88895 9.23739
0.3654 2.9712 9.16173
0.3828 2.96444 8.80316
0.4002 2.84441 8.12234
0.4176 2.58057 7.07389
0.435 2.13432 5.60564
0.4524 1.45664 3.65767
0.4698 0.484936 1.16136
0.4872 0 0
0.5046 0 0
0.522 0 0
0.5394 0 0
0.5568 0 0
0.5742 0 0
0.5916 0 0
0.609 0 0
0.6264 0 0
0.6438 0 0
0.6612 0 0
0.6786 0 0
0.696 0 0
0.7134 0 0
0.7308 0 0
0.7482 0 0
0.7656 0 0
0.783 0 0
0.8004 0 0
0.8178 0 0
0.8352 0 0
0.8526 0 0
0.87 -nan -nan
