#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.006 10.3451 0.438599 0.624281 52.6564 -43.7505
0.012 20.8837 1.77113 1.29087 106.348 -88.3498
0.018 30.2825 3.85256 1.93768 153.773 -127.69
0.024 39.7288 6.74067 2.67004 201.405 -167.162
0.03 48.0453 10.1921 3.42496 242.835 -201.41
0.036 54.7375 13.9376 4.17226 275.45 -228.258
0.042 58.8365 17.4815 4.82129 294.088 -243.42
0.048 60.2443 20.4602 5.3306 298.528 -246.748
0.054 58.7156 22.4366 5.62763 287.903 -237.573
0.06 54.5902 23.1808 5.67973 264.409 -217.771
0.066 49.3694 23.0648 5.58766 236.092 -194.047
0.072 43.3782 22.1144 5.34723 204.73 -167.895
0.078 36.982 20.4327 4.96793 172.222 -140.896
0.084 30.2188 17.9889 4.42263 138.776 -113.241
0.09 23.6766 15.1106 3.77425 107.248 -87.2748
0.096 17.5534 11.9589 3.04572 78.4407 -63.6474
0.102 11.4494 8.29472 2.15879 50.4096 -40.7732
0.108 6.48287 4.97841 1.3277 28.1651 -22.7068
0.114 2.4699 2.00463 0.548659 10.5866 -8.50524
0.12 0.0226877 0.0194103 0.00545721 0.09587 -0.0767319
0.126 0 0 0 0 0
0.132 0 0 0 0 0
0.138 0 0 0 0 0
0.144 0 0 0 0 0
0.15 0 0 0 0 0
0.156 0 0 0 0 0
0.162 0 0 0 0 0
0.168 0 0 0 0 0
0.174 0 0 0 0 0
0.18 0 0 0 0 0
0.186 0 0 0 0 0
0.192 0 0 0 0 0
0.198 0 0 0 0 0
0.204 0 0 0 0 0
0.21 0 0 0 0 0
0.216 0 0 0 0 0
0.222 0 0 0 0 0
0.228 0 0 0 0 0
0.234 0 0 0 0 0
0.24 0 0 0 0 0
0.246 0 0 0 0 0
0.252 0 0 0 0 0
0.258 0 0 0 0 0
0.264 0 0 0 0 0
0.27 0 0 0 0 0
0.276 0 0 0 0 0
0.282 0 0 0 0 0
0.288 0 0 0 0 0
0.294 0 0 0 0 0
0.3 -nan -nan -nan -nan -nan
