#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0104 0.432673 0.017536 0.00590291 4.50617 -4.39896
0.0208 1.01161 0.0819748 0.0147168 10.2859 -10.0365
0.0312 1.87932 0.228388 0.0307659 18.7586 -18.2965
0.0416 2.87974 0.466538 0.054785 28.2067 -27.4996
0.052 4.06253 0.82258 0.0915011 39.0759 -38.0783
0.0624 5.44834 1.3237 0.146488 51.574 -50.2338
0.0728 6.88356 1.95097 0.220745 64.053 -62.3557
0.0832 8.57661 2.77803 0.32699 78.6832 -76.5596
0.0936 10.2971 3.75223 0.463506 93.1044 -90.5417
0.104 12.035 4.87297 0.634745 107.28 -104.266
0.1144 13.7138 6.10837 0.840806 120.544 -117.085
0.1248 15.1486 7.3615 1.07121 131.24 -127.389
0.1352 15.868 8.35427 1.28399 135.127 -131.059
0.1456 15.6933 8.89843 1.44253 130.982 -126.925
0.156 14.6846 8.9217 1.52321 119.823 -115.994
0.1664 13.2543 8.59035 1.54253 105.708 -102.221
0.1768 11.5268 7.93858 1.49711 89.858 -86.7937
0.1872 9.6523 7.03977 1.39231 73.6022 -71.0063
0.1976 7.69021 5.92159 1.22646 57.3954 -55.3003
0.208 5.6591 4.58809 0.993638 41.3321 -39.7686
0.2184 3.68603 3.1388 0.709789 26.3543 -25.3201
0.2288 2.05668 1.83549 0.432915 14.4459 -13.8581
0.2392 0.68562 0.639996 0.157227 4.73056 -4.53065
0.2496 0 0 0 0 0
0.26 0 0 0 0 0
0.2704 0 0 0 0 0
0.2808 0 0 0 0 0
0.2912 0 0 0 0 0
0.3016 0 0 0 0 0
0.312 0 0 0 0 0
0.3224 0 0 0 0 0
0.3328 0 0 0 0 0
0.3432 0 0 0 0 0
0.3536 0 0 0 0 0
0.364 0 0 0 0 0
0.3744 0 0 0 0 0
0.3848 0 0 0 0 0
0.3952 0 0 0 0 0
0.4056 0 0 0 0 0
0.416 0 0 0 0 0
0.4264 0 0 0 0 0
0.4368 0 0 0 0 0
0.4472 0 0 0 0 0
0.4576 0 0 0 0 0
0.468 0 0 0 0 0
0.4784 0 0 0 0 0
0.4888 0 0 0 0 0
0.4992 0 0 0 0 0
0.5096 0 0 0 0 0
0.52 -nan -nan -nan -nan -nan
