#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0086 2.99596 0.122562 0.0693189 23.7829 -22.4337
0.0172 5.2495 0.42933 0.125707 40.9027 -38.5583
0.0258 7.37426 0.904341 0.189046 56.4332 -53.1626
0.0344 9.35359 1.529 0.263789 70.3443 -66.2196
0.043 11.1702 2.28191 0.353436 82.5994 -77.6961
0.0516 12.806 3.13874 0.460385 93.1546 -87.5526
0.0602 14.2417 4.07189 0.585763 101.959 -95.7436
0.0688 15.457 5.0503 0.729233 108.952 -102.216
0.0774 16.4298 6.03904 0.888785 114.068 -106.911
0.086 17.1368 6.99897 1.06049 117.23 -109.76
0.0946 17.5525 7.88624 1.23822 118.352 -110.688
0.1032 17.6495 8.65184 1.41337 117.337 -109.612
0.1118 17.398 9.24099 1.57443 114.079 -106.437
0.1204 16.7657 9.59248 1.70665 108.46 -101.062
0.129 15.7175 9.63801 1.79154 100.347 -93.3725
0.1376 14.2152 9.30133 1.80635 89.5942 -83.2442
0.1462 12.2173 8.4974 1.72347 76.0409 -70.5404
0.1548 9.67867 7.13141 1.50971 59.5085 -55.1112
0.1634 6.55053 5.09774 1.12559 39.8 -36.7929
0.172 2.77994 2.27884 0.524378 16.6975 -15.4062
0.1806 0 0 0 0 0
0.1892 0 0 0 0 0
0.1978 0 0 0 0 0
0.2064 0 0 0 0 0
0.215 0 0 0 0 0
0.2236 0 0 0 0 0
0.2322 0 0 0 0 0
0.2408 0 0 0 0 0
0.2494 0 0 0 0 0
0.258 0 0 0 0 0
0.2666 0 0 0 0 0
0.2752 0 0 0 0 0
0.2838 0 0 0 0 0
0.2924 0 0 0 0 0
0.301 0 0 0 0 0
0.3096 0 0 0 0 0
0.3182 0 0 0 0 0
0.3268 0 0 0 0 0
0.3354 0 0 0 0 0
0.344 0 0 0 0 0
0.3526 0 0 0 0 0
0.3612 0 0 0 0 0
0.3698 0 0 0 0 0
0.3784 0 0 0 0 0
0.387 0 0 0 0 0
0.3956 0 0 0 0 0
0.4042 0 0 0 0 0
0.4128 0 0 0 0 0
0.4214 0 0 0 0 0
0.43 -nan -nan -nan -nan -nan
