#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0012 62.259 5.24616 68.9475 199.196 -46.0312
0.0024 109.155 18.337 120.424 347.411 -80.1976
0.0036 137.084 34.3863 150.5 432.931 -99.7816
0.0048 149.263 49.648 163.023 466.831 -107.377
0.006 156.949 64.9572 171.085 486.344 -111.638
0.0072 155.189 76.6756 168.893 475.722 -108.937
0.0084 151.409 86.9025 165.04 459.347 -104.932
0.0096 140.599 91.7831 153.566 421.535 -96.026
0.0108 131.193 96.034 144.211 389.207 -88.4266
0.012 117.396 95.1609 130.022 344.3 -77.996
0.0132 97.6115 86.736 109.057 282.753 -63.8501
0.0144 75.0118 72.4915 84.7113 214.551 -48.2875
0.0156 39.725 41.3565 45.183 111.715 -25.0368
0.0168 14.6159 16.3066 16.7859 40.4165 -9.01881
0.018 0 0 0 0 0
0.0192 0 0 0 0 0
0.0204 0 0 0 0 0
0.0216 0 0 0 0 0
0.0228 0 0 0 0 0
0.024 0 0 0 0 0
0.0252 0 0 0 0 0
0.0264 0 0 0 0 0
0.0276 0 0 0 0 0
0.0288 0 0 0 0 0
0.03 0 0 0 0 0
0.0312 0 0 0 0 0
0.0324 0 0 0 0 0
0.0336 0 0 0 0 0
0.0348 0 0 0 0 0
0.036 0 0 0 0 0
0.0372 0 0 0 0 0
0.0384 0 0 0 0 0
0.0396 0 0 0 0 0
0.0408 0 0 0 0 0
0.042 0 0 0 0 0
0.0432 0 0 0 0 0
0.0444 0 0 0 0 0
0.0456 0 0 0 0 0
0.0468 0 0 0 0 0
0.048 0 0 0 0 0
0.0492 0 0 0 0 0
0.0504 0 0 0 0 0
0.0516 0 0 0 0 0
0.0528 0 0 0 0 0
0.054 0 0 0 0 0
0.0552 0 0 0 0 0
0.0564 0 0 0 0 0
0.0576 0 0 0 0 0
0.0588 0 0 0 0 0
0.06 -nan -nan -nan -nan -nan
