#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0008 15.5981 0.955247
0.0016 31.1964 1.87254
0.0024 46.7951 2.71392
0.0032 62.3942 3.44142
0.004 77.994 4.01709
0.0048 93.5946 4.40296
0.0056 109.196 4.56104
0.0064 124.799 4.45336
0.0072 140.403 4.04192
0.008 156.008 3.28872
0.0088 117.486 1.79558
0.0096 33.7802 0.367709
0.0104 0 0
0.0112 0 0
0.012 0 0
0.0128 0 0
0.0136 0 0
0.0144 0 0
0.0152 0 0
0.016 0 0
0.0168 0 0
0.0176 0 0
0.0184 0 0
0.0192 0 0
0.02 0 0
0.0208 0 0
0.0216 0 0
0.0224 0 0
0.0232 0 0
0.024 0 0
0.0248 0 0
0.0256 0 0
0.0264 0 0
0.0272 0 0
0.028 0 0
0.0288 0 0
0.0296 0 0
0.0304 0 0
0.0312 0 0
0.032 0 0
0.0328 0 0
0.0336 0 0
0.0344 0 0
0.0352 0 0
0.036 0 0
0.0368 0 0
0.0376 0 0
0.0384 0 0
0.0392 0 0
0.04 -nan -nan
