#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0134 0 0 0 0 0
0.0268 0 0 0 0 0
0.0402 0 0 0 0 0
0.0536 0.0436702 0.00703425 0.000575301 0.70183 -0.699553
0.067 0.225781 0.0454505 0.00374345 3.49097 -3.47857
0.0804 0.500661 0.12092 0.0104272 7.46717 -7.43835
0.0938 0.859472 0.242139 0.0222616 12.3787 -12.327
0.1072 1.34041 0.431542 0.0426838 18.7785 -18.6949
0.1206 1.86694 0.676129 0.072046 25.3892 -25.2683
0.134 2.52497 1.016 0.116632 33.5169 -33.3482
0.1474 3.24268 1.43524 0.177095 42.0399 -41.8164
0.1608 4.01426 1.93825 0.256356 50.8832 -50.5982
0.1742 4.83547 2.52938 0.357535 60.0331 -59.6797
0.1876 5.65494 3.18569 0.479794 68.8255 -68.4003
0.201 6.40293 3.86493 0.61836 76.42 -75.9244
0.2144 6.84837 4.40961 0.747181 79.8956 -79.3487
0.2278 6.861 4.69404 0.839982 77.9389 -77.3722
0.2412 6.45268 4.67453 0.88114 71.1454 -70.593
0.2546 5.804 4.43843 0.87934 62.1106 -61.5957
0.268 5.00251 4.02718 0.836896 52.0169 -51.5569
0.2814 4.07876 3.44807 0.750178 41.2446 -40.8557
0.2948 3.13893 2.78034 0.63222 30.9597 -30.649
0.3082 2.19025 2.0286 0.48133 21.1073 -20.882
0.3216 1.27927 1.23666 0.305707 12.0598 -11.9227
0.335 0.503764 0.507416 0.130506 4.65737 -4.60097
0.3484 0.00900546 0.00943684 0.00252201 0.0818453 -0.0807882
0.3618 0 0 0 0 0
0.3752 0 0 0 0 0
0.3886 0 0 0 0 0
0.402 0 0 0 0 0
0.4154 0 0 0 0 0
0.4288 0 0 0 0 0
0.4422 0 0 0 0 0
0.4556 0 0 0 0 0
0.469 0 0 0 0 0
0.4824 0 0 0 0 0
0.4958 0 0 0 0 0
0.5092 0 0 0 0 0
0.5226 0 0 0 0 0
0.536 0 0 0 0 0
0.5494 0 0 0 0 0
0.5628 0 0 0 0 0
0.5762 0 0 0 0 0
0.5896 0 0 0 0 0
0.603 0 0 0 0 0
0.6164 0 0 0 0 0
0.6298 0 0 0 0 0
0.6432 0 0 0 0 0
0.6566 0 0 0 0 0
0.67 -nan -nan -nan -nan -nan
