#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0184 0 0 0 0 0
0.0368 0 0 0 0 0
0.0552 0 0 0 0 0
0.0736 0 0 0 0 0
0.092 0 0 0 0 0
0.1104 0 0 0 0 0
0.1288 0 0 0 0 0
0.1472 0 0 0 0 0
0.1656 0 0 0 0 0
0.184 0.020265 0.00812906 0.000870572 0.546641 -0.545854
0.2024 0.0780417 0.0344312 0.00399841 1.96328 -1.96035
0.2208 0.170723 0.0821606 0.0103042 4.05385 -4.04771
0.2392 0.292497 0.152483 0.0205617 6.57714 -6.56708
0.2576 0.444897 0.249756 0.0360618 9.50528 -9.4907
0.276 0.643034 0.386761 0.0595805 13.1998 -13.18
0.2944 0.869362 0.557738 0.0913414 17.1775 -17.1525
0.3128 1.12472 0.766659 0.133053 21.4728 -21.443
0.3312 1.40145 1.0115 0.185481 25.9489 -25.9151
0.3496 1.68034 1.28021 0.247379 30.2532 -30.2169
0.368 1.91323 1.53441 0.311664 33.4765 -33.4398
0.3864 2.00933 1.6921 0.360418 33.9577 -33.9234
0.4048 1.93839 1.71013 0.381166 31.4562 -31.4263
0.4232 1.75797 1.62151 0.37748 27.4084 -27.3839
0.4416 1.50529 1.44888 0.35169 22.6255 -22.607
0.46 1.19719 1.20043 0.303342 17.411 -17.398
0.4784 0.854813 0.891495 0.234182 12.0728 -12.0649
0.4968 0.510255 0.55269 0.15072 7.032 -7.02801
0.5152 0.210614 0.236619 0.0669072 2.85522 -2.8539
0.5336 0.0104472 0.0121593 0.00356112 0.140764 -0.140716
0.552 0 0 0 0 0
0.5704 0 0 0 0 0
0.5888 0 0 0 0 0
0.6072 0 0 0 0 0
0.6256 0 0 0 0 0
0.644 0 0 0 0 0
0.6624 0 0 0 0 0
0.6808 0 0 0 0 0
0.6992 0 0 0 0 0
0.7176 0 0 0 0 0
0.736 0 0 0 0 0
0.7544 0 0 0 0 0
0.7728 0 0 0 0 0
0.7912 0 0 0 0 0
0.8096 0 0 0 0 0
0.828 0 0 0 0 0
0.8464 0 0 0 0 0
0.8648 0 0 0 0 0
0.8832 0 0 0 0 0
0.9016 0 0 0 0 0
0.92 -nan -nan -nan -nan -nan
