#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0028 35.9552 2.01077 14.3342 126.535 -63.2794
0.0056 69.8134 7.80839 27.9477 245.325 -122.631
0.0084 99.4899 16.6909 40.1014 348.739 -174.194
0.0112 119.226 26.6515 48.4113 415.815 -207.434
0.014 129.661 36.2005 53.1515 449.325 -223.786
0.0168 131.644 44.0648 54.6028 452.729 -225.039
0.0196 128.393 50.1088 54.0748 438.097 -217.294
0.0224 122.467 54.6207 52.5925 414.764 -205.253
0.0252 111.486 55.9415 48.9419 374.488 -184.848
0.028 96.6439 53.895 43.483 321.793 -158.392
0.0308 78.7518 48.3168 36.374 259.605 -127.377
0.0336 59.9571 40.1316 28.4662 195.41 -95.5396
0.0364 42.6375 30.9279 20.8599 137.342 -66.8953
0.0392 27.6503 21.6139 13.9719 87.9985 -42.6891
0.042 13.8977 11.6462 7.25952 43.6379 -21.0756
0.0448 3.81727 3.41542 2.06578 11.8235 -5.68372
0.0476 0 0 0 0 0
0.0504 0 0 0 0 0
0.0532 0 0 0 0 0
0.056 0 0 0 0 0
0.0588 0 0 0 0 0
0.0616 0 0 0 0 0
0.0644 0 0 0 0 0
0.0672 0 0 0 0 0
0.07 0 0 0 0 0
0.0728 0 0 0 0 0
0.0756 0 0 0 0 0
0.0784 0 0 0 0 0
0.0812 0 0 0 0 0
0.084 0 0 0 0 0
0.0868 0 0 0 0 0
0.0896 0 0 0 0 0
0.0924 0 0 0 0 0
0.0952 0 0 0 0 0
0.098 0 0 0 0 0
0.1008 0 0 0 0 0
0.1036 0 0 0 0 0
0.1064 0 0 0 0 0
0.1092 0 0 0 0 0
0.112 0 0 0 0 0
0.1148 0 0 0 0 0
0.1176 0 0 0 0 0
0.1204 0 0 0 0 0
0.1232 0 0 0 0 0
0.126 0 0 0 0 0
0.1288 0 0 0 0 0
0.1316 0 0 0 0 0
0.1344 0 0 0 0 0
0.1372 0 0 0 0 0
0.14 -nan -nan -nan -nan -nan
