#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0166 0 0
0.0332 0 0
0.0498 0 0
0.0664 0 0
0.083 0 0
0.0996 0 0
0.1162 0 0
0.1328 0 0
0.1494 0 0
0.166 0.371886 1.47303
0.1826 0.789126 3.043
0.1992 1.19852 4.497
0.2158 1.59655 5.82535
0.2324 1.97884 7.01657
0.249 2.33997 8.05716
0.2656 2.67327 8.93132
0.2822 2.97045 9.62071
0.2988 3.22132 10.1041
0.3154 3.41325 10.357
0.332 3.53063 10.3511
0.3486 3.5541 10.0542
0.3652 3.4596 9.42926
0.3818 3.2171 8.43387
0.3984 2.78908 7.01982
0.415 2.12831 5.13222
0.4316 1.1752 2.7088
0.4482 0 0
0.4648 0 0
0.4814 0 0
0.498 0 0
0.5146 0 0
0.5312 0 0
0.5478 0 0
0.5644 0 0
0.581 0 0
0.5976 0 0
0.6142 0 0
0.6308 0 0
0.6474 0 0
0.664 0 0
0.6806 0 0
0.6972 0 0
0.7138 0 0
0.7304 0 0
0.747 0 0
0.7636 0 0
0.7802 0 0
0.7968 0 0
0.8134 0 0
0.83 -nan -nan
