#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0026 28.449 1.65736 13.0016 98.4921 -46.2889
0.0052 55.4412 6.45991 25.4369 191.688 -90.0504
0.0078 78.1052 13.6466 36.026 269.227 -126.37
0.0104 91.849 21.372 42.581 314.73 -147.519
0.013 98.9582 28.748 46.2193 336.747 -157.566
0.0156 99.585 34.6684 46.9466 336.089 -156.931
0.0182 96.9357 39.3332 46.2932 324.462 -151.162
0.0208 91.909 42.5997 44.6231 305.123 -141.811
0.0234 83.9528 43.7658 41.5577 276.331 -128.093
0.026 73.7418 42.7163 37.3204 240.568 -111.198
0.0286 60.8021 38.7449 31.5164 196.396 -90.4923
0.0312 46.6846 32.4482 24.8097 149.081 -68.4459
0.0338 32.2341 24.2604 17.5744 101.588 -46.4536
0.0364 21.3243 17.293 11.9772 66.4012 -30.2414
0.039 11.2224 9.75301 6.49558 34.4641 -15.6256
0.0416 3.58958 3.32917 2.14492 10.8661 -4.90302
0.0442 0 0 0 0 0
0.0468 0 0 0 0 0
0.0494 0 0 0 0 0
0.052 0 0 0 0 0
0.0546 0 0 0 0 0
0.0572 0 0 0 0 0
0.0598 0 0 0 0 0
0.0624 0 0 0 0 0
0.065 0 0 0 0 0
0.0676 0 0 0 0 0
0.0702 0 0 0 0 0
0.0728 0 0 0 0 0
0.0754 0 0 0 0 0
0.078 0 0 0 0 0
0.0806 0 0 0 0 0
0.0832 0 0 0 0 0
0.0858 0 0 0 0 0
0.0884 0 0 0 0 0
0.091 0 0 0 0 0
0.0936 0 0 0 0 0
0.0962 0 0 0 0 0
0.0988 0 0 0 0 0
0.1014 0 0 0 0 0
0.104 0 0 0 0 0
0.1066 0 0 0 0 0
0.1092 0 0 0 0 0
0.1118 0 0 0 0 0
0.1144 0 0 0 0 0
0.117 0 0 0 0 0
0.1196 0 0 0 0 0
0.1222 0 0 0 0 0
0.1248 0 0 0 0 0
0.1274 0 0 0 0 0
0.13 -nan -nan -nan -nan -nan
