#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.007 4.76712 0.198 0.184872 27.9842 -24.7752
0.014 9.6309 0.800111 0.386498 56.5345 -50.0452
0.021 14.1308 1.761 0.597004 82.7071 -73.1874
0.028 18.5775 3.0872 0.840959 108.414 -95.8926
0.035 22.5548 4.68562 1.10763 131.007 -115.805
0.042 25.8399 6.44212 1.38881 149.043 -131.639
0.049 28.9259 8.41441 1.71462 165.628 -146.152
0.056 31.4896 10.4705 2.0683 178.869 -157.669
0.063 32.6954 12.2321 2.38353 183.86 -161.864
0.07 32.2828 13.4213 2.61267 179.343 -157.655
0.077 30.3056 13.8607 2.72061 165.972 -145.654
0.084 27.552 13.7489 2.74136 148.643 -130.206
0.091 24.3453 13.1639 2.68119 129.344 -113.076
0.098 20.8515 12.1455 2.53731 109.068 -95.1484
0.105 17.1278 10.6929 2.29767 88.1564 -76.73
0.112 13.5296 9.0139 1.99679 68.5515 -59.5228
0.119 10.1208 7.16838 1.63954 50.4905 -43.7288
0.126 6.74045 5.05811 1.19517 33.0666 -28.5587
0.133 3.91882 3.10661 0.759074 18.9298 -16.302
0.14 1.68657 1.40874 0.356096 8.02628 -6.89098
0.147 0.14806 0.129991 0.0339882 0.69352 -0.593449
0.154 0 0 0 0 0
0.161 0 0 0 0 0
0.168 0 0 0 0 0
0.175 0 0 0 0 0
0.182 0 0 0 0 0
0.189 0 0 0 0 0
0.196 0 0 0 0 0
0.203 0 0 0 0 0
0.21 0 0 0 0 0
0.217 0 0 0 0 0
0.224 0 0 0 0 0
0.231 0 0 0 0 0
0.238 0 0 0 0 0
0.245 0 0 0 0 0
0.252 0 0 0 0 0
0.259 0 0 0 0 0
0.266 0 0 0 0 0
0.273 0 0 0 0 0
0.28 0 0 0 0 0
0.287 0 0 0 0 0
0.294 0 0 0 0 0
0.301 0 0 0 0 0
0.308 0 0 0 0 0
0.315 0 0 0 0 0
0.322 0 0 0 0 0
0.329 0 0 0 0 0
0.336 0 0 0 0 0
0.343 0 0 0 0 0
0.35 -nan -nan -nan -nan -nan
