#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0146 0 0 0 0 0
0.0292 0 0 0 0 0
0.0438 0 0 0 0 0
0.0584 0 0 0 0 0
0.073 0 0 0 0 0
0.0876 0 0 0 0 0
0.1022 0 0 0 0 0
0.1168 0.327543 0.105368 0.0101613 5.84302 -5.83655
0.1314 0.714779 0.258631 0.0269159 12.1107 -12.0937
0.146 1.10704 0.445 0.049961 17.8864 -17.8562
0.1606 1.49666 0.661699 0.0799823 23.1419 -23.0961
0.1752 1.87552 0.904494 0.117376 27.8425 -27.7795
0.1898 2.23489 1.16754 0.162155 31.9464 -31.8653
0.2044 2.56531 1.44318 0.213839 35.4046 -35.3051
0.219 2.85646 1.72172 0.271331 38.1589 -38.0415
0.2336 3.09703 1.99118 0.332769 40.1417 -40.0077
0.2482 3.27458 2.23697 0.395362 41.2743 -41.1258
0.2628 3.37538 2.44158 0.455192 41.4652 -41.3054
0.2774 3.3843 2.58423 0.507002 40.6087 -40.4418
0.292 3.28471 2.64046 0.543951 38.5828 -38.4142
0.3066 3.05839 2.58179 0.557342 35.2463 -35.0829
0.3212 2.68554 2.37538 0.536341 30.4364 -30.287
0.3358 2.14484 1.98376 0.467685 23.965 -23.8404
0.3504 1.41372 1.36474 0.335412 15.6149 -15.5288
0.365 0.468845 0.471596 0.120651 5.13429 -5.10421
0.3796 0 0 0 0 0
0.3942 0 0 0 0 0
0.4088 0 0 0 0 0
0.4234 0 0 0 0 0
0.438 0 0 0 0 0
0.4526 0 0 0 0 0
0.4672 0 0 0 0 0
0.4818 0 0 0 0 0
0.4964 0 0 0 0 0
0.511 0 0 0 0 0
0.5256 0 0 0 0 0
0.5402 0 0 0 0 0
0.5548 0 0 0 0 0
0.5694 0 0 0 0 0
0.584 0 0 0 0 0
0.5986 0 0 0 0 0
0.6132 0 0 0 0 0
0.6278 0 0 0 0 0
0.6424 0 0 0 0 0
0.657 0 0 0 0 0
0.6716 0 0 0 0 0
0.6862 0 0 0 0 0
0.7008 0 0 0 0 0
0.7154 0 0 0 0 0
0.73 -nan -nan -nan -nan -nan
