#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0096 0 0
0.0192 2.11988 3.12645
0.0288 4.1668 6.10738
0.0384 6.06835 8.82781
0.048 7.82087 11.2767
0.0576 9.41883 13.4424
0.0672 10.8547 15.3128
0.0768 12.1189 16.875
0.0864 13.1994 18.1156
0.096 14.0813 19.0204
0.1056 14.7469 19.5746
0.1152 15.1751 19.7629
0.1248 15.3405 19.5693
0.1344 15.2135 18.9772
0.144 14.7589 17.9697
0.1536 13.9353 16.5297
0.1632 12.6941 14.6399
0.1728 10.9777 12.2831
0.1824 8.71832 9.44275
0.192 5.83555 6.10318
0.2016 2.23399 2.25019
0.2112 0 0
0.2208 0 0
0.2304 0 0
0.24 0 0
0.2496 0 0
0.2592 0 0
0.2688 0 0
0.2784 0 0
0.288 0 0
0.2976 0 0
0.3072 0 0
0.3168 0 0
0.3264 0 0
0.336 0 0
0.3456 0 0
0.3552 0 0
0.3648 0 0
0.3744 0 0
0.384 0 0
0.3936 0 0
0.4032 0 0
0.4128 0 0
0.4224 0 0
0.432 0 0
0.4416 0 0
0.4512 0 0
0.4608 0 0
0.4704 0 0
0.48 -nan -nan
