#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0094 1.16914 0.0475576 0.020281 10.1206 -9.71596
0.0188 2.29019 0.186298 0.0422711 19.6622 -18.8711
0.0282 3.36067 0.409996 0.0682677 28.4658 -27.3086
0.0376 4.53061 0.736849 0.104169 37.8139 -36.2581
0.047 5.956 1.21074 0.158247 49.1222 -47.078
0.0564 7.40916 1.80724 0.22943 60.302 -57.7596
0.0658 9.03536 2.57117 0.327377 72.6665 -69.5621
0.0752 10.7224 3.4872 0.454092 85.2298 -81.5373
0.0846 12.3929 4.53454 0.611127 97.3507 -93.0697
0.094 13.9911 5.6886 0.799247 108.617 -103.765
0.1034 15.2915 6.83974 1.00575 117.218 -111.89
0.1128 15.8548 7.73711 1.19258 119.682 -114.133
0.1222 15.5524 8.22257 1.32918 115.292 -109.827
0.1316 14.4934 8.25265 1.3989 105.275 -100.162
0.141 13.0532 7.96431 1.41529 92.8617 -88.2358
0.1504 11.3631 7.39636 1.3771 79.1659 -75.1168
0.1598 9.56225 6.61443 1.28931 65.2726 -61.8425
0.1692 7.69772 5.63929 1.14971 51.4994 -48.7165
0.1786 5.77485 4.46693 0.951405 37.8471 -35.7414
0.188 3.93136 3.20213 0.711729 25.2472 -23.7996
0.1974 2.38979 2.04477 0.47387 15.0758 -14.185
0.2068 1.05943 0.950142 0.22931 6.56256 -6.16236
0.2162 0.13079 0.122706 0.0308087 0.796165 -0.746003
0.2256 0 0 0 0 0
0.235 0 0 0 0 0
0.2444 0 0 0 0 0
0.2538 0 0 0 0 0
0.2632 0 0 0 0 0
0.2726 0 0 0 0 0
0.282 0 0 0 0 0
0.2914 0 0 0 0 0
0.3008 0 0 0 0 0
0.3102 0 0 0 0 0
0.3196 0 0 0 0 0
0.329 0 0 0 0 0
0.3384 0 0 0 0 0
0.3478 0 0 0 0 0
0.3572 0 0 0 0 0
0.3666 0 0 0 0 0
0.376 0 0 0 0 0
0.3854 0 0 0 0 0
0.3948 0 0 0 0 0
0.4042 0 0 0 0 0
0.4136 0 0 0 0 0
0.423 0 0 0 0 0
0.4324 0 0 0 0 0
0.4418 0 0 0 0 0
0.4512 0 0 0 0 0
0.4606 0 0 0 0 0
0.47 -nan -nan -nan -nan -nan
