#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0016 41.2034 3.10616 36.4816 134.105 -40.7518
0.0032 74.1034 11.1476 65.4651 240.111 -72.8977
0.0048 96.6917 21.7549 85.252 311.358 -94.4015
0.0064 107.18 32.0222 94.2393 342.136 -103.538
0.008 110.493 41.0925 97.0239 349.317 -105.482
0.0096 112.105 49.872 98.6875 351.256 -105.838
0.0112 106.504 55.0592 93.9901 330.085 -99.1981
0.0128 102.313 60.3075 90.9728 314.156 -94.1775
0.0144 93.1647 61.6054 83.5059 282.976 -84.5875
0.016 81.0529 59.3953 73.3751 243.397 -72.5322
0.0176 69.9339 56.2922 64.1951 207.826 -61.744
0.0192 52.6709 46.1364 48.9829 154.519 -45.7416
0.0208 33.7345 31.9139 31.7871 97.5255 -28.7534
0.0224 17.5501 17.8198 16.7658 49.9288 -14.6554
0.024 5.19984 5.63734 5.04133 14.542 -4.24817
0.0256 0 0 0 0 0
0.0272 0 0 0 0 0
0.0288 0 0 0 0 0
0.0304 0 0 0 0 0
0.032 0 0 0 0 0
0.0336 0 0 0 0 0
0.0352 0 0 0 0 0
0.0368 0 0 0 0 0
0.0384 0 0 0 0 0
0.04 0 0 0 0 0
0.0416 0 0 0 0 0
0.0432 0 0 0 0 0
0.0448 0 0 0 0 0
0.0464 0 0 0 0 0
0.048 0 0 0 0 0
0.0496 0 0 0 0 0
0.0512 0 0 0 0 0
0.0528 0 0 0 0 0
0.0544 0 0 0 0 0
0.056 0 0 0 0 0
0.0576 0 0 0 0 0
0.0592 0 0 0 0 0
0.0608 0 0 0 0 0
0.0624 0 0 0 0 0
0.064 0 0 0 0 0
0.0656 0 0 0 0 0
0.0672 0 0 0 0 0
0.0688 0 0 0 0 0
0.0704 0 0 0 0 0
0.072 0 0 0 0 0
0.0736 0 0 0 0 0
0.0752 0 0 0 0 0
0.0768 0 0 0 0 0
0.0784 0 0 0 0 0
0.08 -nan -nan -nan -nan -nan
