#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.005 15.7866 0.69465 1.58656 70.2856 -53.1417
0.01 31.2471 2.75034 3.1871 139.036 -105.097
0.015 45.9168 6.06363 4.79536 204.018 -154.147
0.02 59.4545 10.4719 6.41397 263.692 -199.112
0.025 71.493 15.747 8.02949 316.341 -238.676
0.03 79.6543 21.0612 9.36429 350.975 -264.517
0.035 82.9773 25.6042 10.2587 363.412 -273.508
0.04 80.1096 28.2543 10.4454 347.744 -261.249
0.045 73.9522 29.3461 10.2059 317.678 -238.168
0.05 66.3814 29.2747 9.73294 282.027 -210.96
0.055 58.0287 28.1597 9.06825 243.747 -181.876
0.06 49.3385 26.132 8.23897 204.851 -152.449
0.065 40.2847 23.1287 7.20033 165.236 -122.615
0.07 31.2708 19.3491 5.9901 126.664 -93.7026
0.075 23.2483 15.4284 4.77997 93.0466 -68.6118
0.08 15.2157 10.7823 3.35677 60.0873 -44.1509
0.085 8.57068 6.46204 2.03088 33.4262 -24.4707
0.09 3.32076 2.65537 0.845227 12.7901 -9.32683
0.095 0.0502764 0.0425109 0.013736 0.191044 -0.138725
0.1 0 0 0 0 0
0.105 0 0 0 0 0
0.11 0 0 0 0 0
0.115 0 0 0 0 0
0.12 0 0 0 0 0
0.125 0 0 0 0 0
0.13 0 0 0 0 0
0.135 0 0 0 0 0
0.14 0 0 0 0 0
0.145 0 0 0 0 0
0.15 0 0 0 0 0
0.155 0 0 0 0 0
0.16 0 0 0 0 0
0.165 0 0 0 0 0
0.17 0 0 0 0 0
0.175 0 0 0 0 0
0.18 0 0 0 0 0
0.185 0 0 0 0 0
0.19 0 0 0 0 0
0.195 0 0 0 0 0
0.2 0 0 0 0 0
0.205 0 0 0 0 0
0.21 0 0 0 0 0
0.215 0 0 0 0 0
0.22 0 0 0 0 0
0.225 0 0 0 0 0
0.23 0 0 0 0 0
0.235 0 0 0 0 0
0.24 0 0 0 0 0
0.245 0 0 0 0 0
0.25 -nan -nan -nan -nan -nan
