#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0132 0 0
0.0264 0 0
0.0396 0 0
0.0528 0.108118 0.294548
0.066 0.412144 1.10883
0.0792 0.844846 2.24292
0.0924 1.33926 3.50204
0.1056 2.0349 5.24293
0.1188 2.78045 7.04678
0.132 3.64 9.06556
0.1452 4.62051 11.2983
0.1584 5.65543 13.5589
0.1716 6.74051 15.8247
0.1848 7.81909 17.9504
0.198 8.76655 19.6468
0.2112 9.24374 20.1753
0.2244 9.11134 19.3184
0.2376 8.46786 17.4009
0.2508 7.5607 15.03
0.264 6.48232 12.4432
0.2772 5.25966 9.72911
0.2904 3.97654 7.07358
0.3036 2.76127 4.71458
0.3168 1.58822 2.59621
0.33 0.578575 0.903107
0.3432 0 0
0.3564 0 0
0.3696 0 0
0.3828 0 0
0.396 0 0
0.4092 0 0
0.4224 0 0
0.4356 0 0
0.4488 0 0
0.462 0 0
0.4752 0 0
0.4884 0 0
0.5016 0 0
0.5148 0 0
0.528 0 0
0.5412 0 0
0.5544 0 0
0.5676 0 0
0.5808 0 0
0.594 0 0
0.6072 0 0
0.6204 0 0
0.6336 0 0
0.6468 0 0
0.66 -nan -nan
