#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0054 13.6669 0.590926 1.11212 64.1907 -50.6345
0.0108 26.3272 2.27649 2.17449 123.312 -97.2318
0.0162 39.4149 5.11382 3.35369 184.576 -145.492
0.0216 50.7946 8.78894 4.48787 237.281 -186.922
0.027 61.2584 13.254 5.67451 285.461 -224.709
0.0324 69.5192 18.0564 6.79922 322.78 -253.842
0.0378 73.0697 22.1472 7.5776 337.11 -264.765
0.0432 72.0684 24.9677 7.95301 329.541 -258.397
0.0486 67.7021 26.3896 7.97756 306.279 -239.696
0.054 61.6038 26.6852 7.77765 275.5 -215.151
0.0594 54.6041 26.0256 7.4079 241.31 -188.017
0.0648 46.9225 24.4069 6.85403 204.818 -159.186
0.0702 38.8495 21.9025 6.11804 167.422 -129.771
0.0756 31.2996 19.0169 5.3215 133.238 -102.983
0.081 23.5324 15.331 4.31888 98.8542 -76.172
0.0864 16.2622 11.3117 3.2222 67.4113 -51.774
0.0918 10.137 7.50094 2.16896 41.4933 -31.7593
0.0972 4.68332 3.67413 1.08098 18.9096 -14.4198
0.1026 0.867383 0.719413 0.215901 3.45607 -2.62518
0.108 0 0 0 0 0
0.1134 0 0 0 0 0
0.1188 0 0 0 0 0
0.1242 0 0 0 0 0
0.1296 0 0 0 0 0
0.135 0 0 0 0 0
0.1404 0 0 0 0 0
0.1458 0 0 0 0 0
0.1512 0 0 0 0 0
0.1566 0 0 0 0 0
0.162 0 0 0 0 0
0.1674 0 0 0 0 0
0.1728 0 0 0 0 0
0.1782 0 0 0 0 0
0.1836 0 0 0 0 0
0.189 0 0 0 0 0
0.1944 0 0 0 0 0
0.1998 0 0 0 0 0
0.2052 0 0 0 0 0
0.2106 0 0 0 0 0
0.216 0 0 0 0 0
0.2214 0 0 0 0 0
0.2268 0 0 0 0 0
0.2322 0 0 0 0 0
0.2376 0 0 0 0 0
0.243 0 0 0 0 0
0.2484 0 0 0 0 0
0.2538 0 0 0 0 0
0.2592 0 0 0 0 0
0.2646 0 0 0 0 0
0.27 -nan -nan -nan -nan -nan
