#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0104 0 0
0.0208 0.464374 0.803372
0.0312 2.64299 4.53863
0.0416 4.69103 7.98619
0.052 6.60514 11.1341
0.0624 8.38016 13.9695
0.0728 10.009 16.4784
0.0832 11.4823 18.6461
0.0936 12.7884 20.4565
0.104 13.9129 21.8924
0.1144 14.8385 22.9356
0.1248 15.544 23.5663
0.1352 16.0047 23.764
0.1456 16.1907 23.5066
0.156 16.0671 22.7709
0.1664 15.592 21.5328
0.1768 14.7165 19.7671
0.1872 13.3821 17.4478
0.1976 11.5197 14.5484
0.208 9.04734 11.0423
0.2184 5.86693 6.90319
0.2288 1.86134 2.10578
0.2392 0 0
0.2496 0 0
0.26 0 0
0.2704 0 0
0.2808 0 0
0.2912 0 0
0.3016 0 0
0.312 0 0
0.3224 0 0
0.3328 0 0
0.3432 0 0
0.3536 0 0
0.364 0 0
0.3744 0 0
0.3848 0 0
0.3952 0 0
0.4056 0 0
0.416 0 0
0.4264 0 0
0.4368 0 0
0.4472 0 0
0.4576 0 0
0.468 0 0
0.4784 0 0
0.4888 0 0
0.4992 0 0
0.5096 0 0
0.52 -nan -nan
