#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.004 17.3687 0.819919 3.13748 68.6666 -45.0848
0.008 33.5835 3.17059 6.11228 132.511 -86.9645
0.012 49.4636 7.00754 9.1428 194.984 -127.903
0.016 62.8939 11.884 11.8565 247.293 -162.084
0.02 72.9153 17.2272 14.0822 285.615 -186.994
0.024 77.799 22.0606 15.4437 303.005 -198.085
0.028 77.6218 25.6809 15.8932 300.131 -195.852
0.032 74.06 28.008 15.7057 284.089 -185.003
0.036 67.6441 28.7872 14.9112 257.209 -167.111
0.04 58.7873 27.804 13.5031 221.247 -143.365
0.044 49.9614 26.0046 12.0006 186.085 -120.237
0.048 40.9697 23.2775 10.3183 150.932 -97.2224
0.052 31.5743 19.4469 8.35165 114.915 -73.7691
0.056 23.7784 15.7903 6.6292 85.5899 -54.7525
0.06 16.0306 11.4188 4.71357 56.9816 -36.3108
0.064 9.20783 7.00579 2.85965 32.3086 -20.5033
0.068 4.17913 3.38485 1.37401 14.4875 -9.15479
0.072 0.537812 0.462132 0.187221 1.8397 -1.15713
0.076 0 0 0 0 0
0.08 0 0 0 0 0
0.084 0 0 0 0 0
0.088 0 0 0 0 0
0.092 0 0 0 0 0
0.096 0 0 0 0 0
0.1 0 0 0 0 0
0.104 0 0 0 0 0
0.108 0 0 0 0 0
0.112 0 0 0 0 0
0.116 0 0 0 0 0
0.12 0 0 0 0 0
0.124 0 0 0 0 0
0.128 0 0 0 0 0
0.132 0 0 0 0 0
0.136 0 0 0 0 0
0.14 0 0 0 0 0
0.144 0 0 0 0 0
0.148 0 0 0 0 0
0.152 0 0 0 0 0
0.156 0 0 0 0 0
0.16 0 0 0 0 0
0.164 0 0 0 0 0
0.168 0 0 0 0 0
0.172 0 0 0 0 0
0.176 0 0 0 0 0
0.18 0 0 0 0 0
0.184 0 0 0 0 0
0.188 0 0 0 0 0
0.192 0 0 0 0 0
0.196 0 0 0 0 0
0.2 -nan -nan -nan -nan -nan
