#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0096 0 0 0 0 0
0.0192 1.67466 0.136209 0.0306804 15.5137 -14.9614
0.0288 3.34356 0.407783 0.0668683 30.2615 -29.1666
0.0384 4.93744 0.802662 0.111311 43.7019 -42.0939
0.048 6.44135 1.30862 0.167165 55.8061 -53.7168
0.0576 7.8398 1.91089 0.236907 66.5385 -64.0023
0.0672 9.11658 2.59205 0.322201 75.8564 -72.9113
0.0768 10.2546 3.33177 0.423738 83.7098 -80.3976
0.0864 11.2356 4.10655 0.541066 90.0405 -86.4079
0.096 12.0402 4.88947 0.6724 94.7821 -90.881
0.1056 12.6475 5.64979 0.814398 97.8588 -93.7477
0.1152 13.0349 6.35256 0.961918 99.1852 -94.9297
0.1248 13.178 6.95819 1.10773 98.6653 -94.3395
0.1344 13.0502 7.42188 1.24221 96.1914 -91.8792
0.144 12.6228 7.69309 1.35295 91.6435 -87.4399
0.1536 11.8645 7.7149 1.42437 84.8876 -80.9007
0.1632 10.7413 7.42326 1.43721 75.7746 -72.1276
0.1728 9.21612 6.74629 1.36805 64.1387 -60.9725
0.1824 7.2489 5.60342 1.18867 49.7957 -47.272
0.192 4.79623 3.90456 0.865379 32.5405 -30.8456
0.2016 1.81134 1.54921 0.358293 12.1452 -11.4943
0.2112 0 0 0 0 0
0.2208 0 0 0 0 0
0.2304 0 0 0 0 0
0.24 0 0 0 0 0
0.2496 0 0 0 0 0
0.2592 0 0 0 0 0
0.2688 0 0 0 0 0
0.2784 0 0 0 0 0
0.288 0 0 0 0 0
0.2976 0 0 0 0 0
0.3072 0 0 0 0 0
0.3168 0 0 0 0 0
0.3264 0 0 0 0 0
0.336 0 0 0 0 0
0.3456 0 0 0 0 0
0.3552 0 0 0 0 0
0.3648 0 0 0 0 0
0.3744 0 0 0 0 0
0.384 0 0 0 0 0
0.3936 0 0 0 0 0
0.4032 0 0 0 0 0
0.4128 0 0 0 0 0
0.4224 0 0 0 0 0
0.432 0 0 0 0 0
0.4416 0 0 0 0 0
0.4512 0 0 0 0 0
0.4608 0 0 0 0 0
0.4704 0 0 0 0 0
0.48 -nan -nan -nan -nan -nan
