#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0188 0 0
0.0376 0 0
0.0564 0 0
0.0752 0 0
0.094 0 0
0.1128 0 0
0.1316 0 0
0.1504 0 0
0.1692 0 0
0.188 0 0
0.2068 0 0
0.2256 0.0727934 0.355501
0.2444 0.273263 1.29069
0.2632 0.473818 2.16402
0.282 0.672396 2.96868
0.3008 0.866396 3.69643
0.3196 1.05254 4.33736
0.3384 1.22668 4.8797
0.3572 1.38362 5.30947
0.376 1.51676 5.61015
0.3948 1.61778 5.76229
0.4136 1.67616 5.743
0.4324 1.67854 5.52541
0.4512 1.60795 5.07803
0.47 1.44268 4.36395
0.4888 1.15495 3.34003
0.5076 0.708902 1.95584
0.5264 0.058092 0.152533
0.5452 0 0
0.564 0 0
0.5828 0 0
0.6016 0 0
0.6204 0 0
0.6392 0 0
0.658 0 0
0.6768 0 0
0.6956 0 0
0.7144 0 0
0.7332 0 0
0.752 0 0
0.7708 0 0
0.7896 0 0
0.8084 0 0
0.8272 0 0
0.846 0 0
0.8648 0 0
0.8836 0 0
0.9024 0 0
0.9212 0 0
0.94 -nan -nan
