#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.007 9.08664 0.377538 0.355593 53.7479 -47.6039
0.014 18.1284 1.50671 0.735568 107.434 -95.1499
0.021 24.9867 3.11523 1.06699 147.672 -130.74
0.028 28.2199 4.68978 1.2788 164.853 -145.823
0.035 31.0197 6.44251 1.51495 179.142 -158.31
0.042 33.357 8.31244 1.77692 190.468 -168.143
0.049 35.2003 10.2332 2.06309 198.749 -175.254
0.056 36.5157 12.1323 2.36841 203.894 -179.571
0.063 37.2666 13.9309 2.68403 205.801 -181.011
0.07 37.4131 15.5423 2.9968 204.356 -179.486
0.077 36.912 16.8718 3.28882 199.432 -174.895
0.084 35.7163 17.8153 3.53676 190.89 -167.132
0.091 33.7749 18.2585 3.71128 178.576 -156.078
0.098 31.0321 18.0755 3.77613 162.32 -141.606
0.105 27.4271 17.1272 3.68734 141.937 -123.578
0.112 22.8938 15.2603 3.39209 117.223 -101.843
0.119 17.3603 12.3053 2.82755 87.954 -76.2401
0.126 10.7481 8.07418 1.91945 53.884 -46.5934
0.133 2.97158 2.35889 0.580415 14.7429 -12.7148
0.14 0 0 0 0 0
0.147 0 0 0 0 0
0.154 0 0 0 0 0
0.161 0 0 0 0 0
0.168 0 0 0 0 0
0.175 0 0 0 0 0
0.182 0 0 0 0 0
0.189 0 0 0 0 0
0.196 0 0 0 0 0
0.203 0 0 0 0 0
0.21 0 0 0 0 0
0.217 0 0 0 0 0
0.224 0 0 0 0 0
0.231 0 0 0 0 0
0.238 0 0 0 0 0
0.245 0 0 0 0 0
0.252 0 0 0 0 0
0.259 0 0 0 0 0
0.266 0 0 0 0 0
0.273 0 0 0 0 0
0.28 0 0 0 0 0
0.287 0 0 0 0 0
0.294 0 0 0 0 0
0.301 0 0 0 0 0
0.308 0 0 0 0 0
0.315 0 0 0 0 0
0.322 0 0 0 0 0
0.329 0 0 0 0 0
0.336 0 0 0 0 0
0.343 0 0 0 0 0
0.35 -nan -nan -nan -nan -nan
