#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0072 8.68291 0.359789 0.315415 53.1836 -47.5873
0.0144 17.3217 1.43575 0.653968 106.309 -95.1196
0.0216 22.5718 2.80601 0.895828 137.558 -123.014
0.0288 25.723 4.26247 1.08792 154.857 -138.365
0.036 28.4766 5.89721 1.3043 169.383 -151.202
0.0432 30.8044 7.65406 1.54679 181.067 -161.467
0.0504 32.6759 9.47163 1.81436 189.829 -169.094
0.0576 34.0585 11.2828 2.10281 195.579 -174.01
0.0648 34.9168 13.014 2.40441 198.219 -176.135
0.072 35.2124 14.5846 2.70745 197.636 -175.377
0.0792 34.9039 15.906 2.99576 193.706 -171.638
0.0864 33.946 16.8809 3.24817 186.291 -164.811
0.0936 32.2896 17.4019 3.43783 175.241 -154.776
0.1008 29.8812 17.3508 3.53147 160.39 -141.406
0.108 26.6625 16.5969 3.4886 141.552 -124.561
0.1152 22.5701 14.996 3.26044 118.529 -104.088
0.1224 17.535 12.3881 2.78884 91.0974 -79.8241
0.1296 11.4819 8.59645 2.00496 59.0156 -51.5915
0.1368 4.32907 3.42465 0.827736 22.0165 -19.1986
0.144 0 0 0 0 0
0.1512 0 0 0 0 0
0.1584 0 0 0 0 0
0.1656 0 0 0 0 0
0.1728 0 0 0 0 0
0.18 0 0 0 0 0
0.1872 0 0 0 0 0
0.1944 0 0 0 0 0
0.2016 0 0 0 0 0
0.2088 0 0 0 0 0
0.216 0 0 0 0 0
0.2232 0 0 0 0 0
0.2304 0 0 0 0 0
0.2376 0 0 0 0 0
0.2448 0 0 0 0 0
0.252 0 0 0 0 0
0.2592 0 0 0 0 0
0.2664 0 0 0 0 0
0.2736 0 0 0 0 0
0.2808 0 0 0 0 0
0.288 0 0 0 0 0
0.2952 0 0 0 0 0
0.3024 0 0 0 0 0
0.3096 0 0 0 0 0
0.3168 0 0 0 0 0
0.324 0 0 0 0 0
0.3312 0 0 0 0 0
0.3384 0 0 0 0 0
0.3456 0 0 0 0 0
0.3528 0 0 0 0 0
0.36 -nan -nan -nan -nan -nan
