#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.005 10.6565 0.467655 1.03951 46.3598 -34.9814
0.01 21.2721 1.86769 2.11135 92.6467 -69.9014
0.015 31.8055 4.19128 3.2476 138.788 -104.698
0.02 42.2145 7.42358 4.47981 184.71 -139.31
0.025 52.343 11.5185 5.8252 229.809 -173.273
0.03 53.6194 14.1593 6.22703 233.721 -175.983
0.035 54.0577 16.6566 6.59607 233.905 -175.855
0.04 53.6185 18.8869 6.91409 230.271 -172.835
0.045 52.2586 20.7179 7.1559 222.72 -166.862
0.05 49.9302 22.0072 7.28863 211.14 -157.871
0.055 46.5809 22.6009 7.27094 195.41 -145.794
0.06 42.1531 22.3321 7.05201 175.397 -130.556
0.065 36.5833 21.019 6.57036 150.955 -112.079
0.07 29.8016 18.4628 5.7525 121.925 -90.2783
0.075 21.7311 14.4454 4.51132 88.1325 -65.0653
0.08 12.2869 8.72633 2.74415 49.3862 -36.3452
0.085 1.37532 1.03973 0.330462 5.47742 -4.01736
0.09 0 0 0 0 0
0.095 0 0 0 0 0
0.1 0 0 0 0 0
0.105 0 0 0 0 0
0.11 0 0 0 0 0
0.115 0 0 0 0 0
0.12 0 0 0 0 0
0.125 0 0 0 0 0
0.13 0 0 0 0 0
0.135 0 0 0 0 0
0.14 0 0 0 0 0
0.145 0 0 0 0 0
0.15 0 0 0 0 0
0.155 0 0 0 0 0
0.16 0 0 0 0 0
0.165 0 0 0 0 0
0.17 0 0 0 0 0
0.175 0 0 0 0 0
0.18 0 0 0 0 0
0.185 0 0 0 0 0
0.19 0 0 0 0 0
0.195 0 0 0 0 0
0.2 0 0 0 0 0
0.205 0 0 0 0 0
0.21 0 0 0 0 0
0.215 0 0 0 0 0
0.22 0 0 0 0 0
0.225 0 0 0 0 0
0.23 0 0 0 0 0
0.235 0 0 0 0 0
0.24 0 0 0 0 0
0.245 0 0 0 0 0
0.25 -nan -nan -nan -nan -nan
