#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.008 6.74845 6.96651
0.016 9.87733 10.1707
0.024 12.5951 12.9161
0.032 15.0457 15.3423
0.04 17.2226 17.4358
0.048 19.1162 19.1834
0.056 20.714 20.5718
0.064 22.0002 21.5878
0.072 22.9551 22.2183
0.08 23.5551 22.4502
0.088 23.7722 22.271
0.096 23.573 21.6682
0.104 22.9184 20.6301
0.112 21.7625 19.1454
0.12 20.0514 17.2041
0.128 17.7225 14.7973
0.136 14.7024 11.9178
0.144 10.9051 8.56065
0.152 6.22986 4.72352
0.16 0.558282 0.407667
0.168 0 0
0.176 0 0
0.184 0 0
0.192 0 0
0.2 0 0
0.208 0 0
0.216 0 0
0.224 0 0
0.232 0 0
0.24 0 0
0.248 0 0
0.256 0 0
0.264 0 0
0.272 0 0
0.28 0 0
0.288 0 0
0.296 0 0
0.304 0 0
0.312 0 0
0.32 0 0
0.328 0 0
0.336 0 0
0.344 0 0
0.352 0 0
0.36 0 0
0.368 0 0
0.376 0 0
0.384 0 0
0.392 0 0
0.4 -nan -nan
