#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0154 0 0
0.0308 0 0
0.0462 0 0
0.0616 0 0
0.077 0 0
0.0924 0 0
0.1078 0 0
0.1232 0 0
0.1386 0.432926 1.50638
0.154 0.87064 2.95896
0.1694 1.29473 4.29496
0.1848 1.70175 5.50588
0.2002 2.08744 6.58181
0.2156 2.44655 7.51122
0.231 2.77267 8.28078
0.2464 3.05796 8.87522
0.2618 3.29281 9.27706
0.2772 3.46549 9.4664
0.2926 3.56164 9.42064
0.308 3.56365 9.11416
0.3234 3.44989 8.51807
0.3388 3.19371 7.59979
0.3542 2.76216 6.32276
0.3696 2.11436 4.64602
0.385 1.19931 2.5239
0.4004 0 0
0.4158 0 0
0.4312 0 0
0.4466 0 0
0.462 0 0
0.4774 0 0
0.4928 0 0
0.5082 0 0
0.5236 0 0
0.539 0 0
0.5544 0 0
0.5698 0 0
0.5852 0 0
0.6006 0 0
0.616 0 0
0.6314 0 0
0.6468 0 0
0.6622 0 0
0.6776 0 0
0.693 0 0
0.7084 0 0
0.7238 0 0
0.7392 0 0
0.7546 0 0
0.77 -nan -nan
