#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.015 0 0 0 0 0
0.03 0 0 0 0 0
0.045 0 0 0 0 0
0.06 0 0 0 0 0
0.075 0 0 0 0 0
0.09 0.0337865 0.00814899 0.000656535 0.656124 -0.655789
0.105 0.156089 0.0439136 0.00381941 2.88927 -2.88714
0.12 0.34405 0.110606 0.0104416 6.09978 -6.09398
0.135 0.577927 0.208988 0.0214058 9.80279 -9.79119
0.15 0.911894 0.366371 0.0406718 14.975 -14.9546
0.165 1.28688 0.568695 0.0681674 20.4345 -20.4029
0.18 1.72487 0.831515 0.107231 26.5586 -26.5128
0.195 2.23404 1.1667 0.161293 33.495 -33.432
0.21 2.77887 1.56287 0.23078 40.6147 -40.532
0.225 3.34655 2.01662 0.316989 47.7588 -47.6542
0.24 3.90742 2.51168 0.418946 54.5294 -54.4018
0.255 4.36529 2.98151 0.526138 59.5164 -59.3673
0.27 4.55459 3.29392 0.613194 60.3922 -60.2281
0.285 4.41767 3.37248 0.660576 56.7044 -56.5353
0.3 4.06148 3.26387 0.671135 50.4254 -50.2602
0.315 3.56167 3.0055 0.647464 42.8222 -42.6687
0.33 2.96296 2.61956 0.590116 34.5628 -34.4278
0.345 2.30774 2.13326 0.501673 26.1835 -26.0724
0.36 1.62613 1.56877 0.384511 17.9841 -17.9014
0.375 0.962061 0.966973 0.246655 10.3933 -10.3415
0.39 0.392632 0.410518 0.108832 4.16031 -4.13787
0.405 0.0170373 0.0185042 0.00509228 0.178024 -0.176986
0.42 0 0 0 0 0
0.435 0 0 0 0 0
0.45 0 0 0 0 0
0.465 0 0 0 0 0
0.48 0 0 0 0 0
0.495 0 0 0 0 0
0.51 0 0 0 0 0
0.525 0 0 0 0 0
0.54 0 0 0 0 0
0.555 0 0 0 0 0
0.57 0 0 0 0 0
0.585 0 0 0 0 0
0.6 0 0 0 0 0
0.615 0 0 0 0 0
0.63 0 0 0 0 0
0.645 0 0 0 0 0
0.66 0 0 0 0 0
0.675 0 0 0 0 0
0.69 0 0 0 0 0
0.705 0 0 0 0 0
0.72 0 0 0 0 0
0.735 0 0 0 0 0
0.75 -nan -nan -nan -nan -nan
