#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0098 0.839773 0.0341019 0.0131164 7.79438 -7.5388
0.0196 1.61972 0.131527 0.0269967 14.8464 -14.355
0.0294 2.41176 0.293698 0.0445321 21.7105 -20.9817
0.0392 3.47749 0.564569 0.07365 30.8838 -29.8343
0.049 4.60261 0.933928 0.113727 40.2679 -38.88
0.0588 5.89172 1.4345 0.171445 50.8394 -49.0618
0.0686 7.30582 2.07521 0.250906 62.2294 -60.0211
0.0784 8.76502 2.84535 0.354326 73.6827 -71.026
0.0882 10.2776 3.75354 0.48672 85.3127 -82.1856
0.098 11.7656 4.77472 0.648703 96.4514 -92.8542
0.1078 13.1099 5.85282 0.835818 106.108 -102.077
0.1176 13.9556 6.79738 1.02133 111.282 -106.966
0.1274 14.0566 7.41768 1.17249 110.116 -105.744
0.1372 13.3681 7.59745 1.26244 102.583 -98.402
0.147 12.2242 7.44418 1.2994 91.8008 -87.9552
0.1568 10.8203 7.02933 1.28774 79.5222 -76.0947
0.1666 9.23651 6.37647 1.22465 66.44 -63.491
0.1764 7.52817 5.50391 1.10685 52.9974 -50.5725
0.1862 5.75972 4.44599 0.935001 39.6784 -37.8048
0.196 4.17562 3.39397 0.745643 28.2174 -26.8425
0.2058 2.6445 2.25779 0.517481 17.5181 -16.636
0.2156 1.30324 1.16616 0.278498 8.46373 -8.0227
0.2254 0.340164 0.318396 0.0791504 2.17104 -2.05394
0.2352 0 0 0 0 0
0.245 0 0 0 0 0
0.2548 0 0 0 0 0
0.2646 0 0 0 0 0
0.2744 0 0 0 0 0
0.2842 0 0 0 0 0
0.294 0 0 0 0 0
0.3038 0 0 0 0 0
0.3136 0 0 0 0 0
0.3234 0 0 0 0 0
0.3332 0 0 0 0 0
0.343 0 0 0 0 0
0.3528 0 0 0 0 0
0.3626 0 0 0 0 0
0.3724 0 0 0 0 0
0.3822 0 0 0 0 0
0.392 0 0 0 0 0
0.4018 0 0 0 0 0
0.4116 0 0 0 0 0
0.4214 0 0 0 0 0
0.4312 0 0 0 0 0
0.441 0 0 0 0 0
0.4508 0 0 0 0 0
0.4606 0 0 0 0 0
0.4704 0 0 0 0 0
0.4802 0 0 0 0 0
0.49 -nan -nan -nan -nan -nan
