#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0186 0 0
0.0372 0 0
0.0558 0 0
0.0744 0 0
0.093 0 0
0.1116 0 0
0.1302 0 0
0.1488 0 0
0.1674 0 0
0.186 0.0212131 0.104918
0.2046 0.09679 0.465455
0.2232 0.214609 1.00377
0.2418 0.364224 1.65498
0.2604 0.561116 2.47755
0.279 0.805272 3.45497
0.2976 1.0843 4.51547
0.3162 1.40491 5.67512
0.3348 1.76287 6.90233
0.3534 2.13317 8.08549
0.372 2.46474 9.02739
0.3906 2.62449 9.25761
0.4092 2.55586 8.65231
0.4278 2.33661 7.57398
0.4464 2.01416 6.23936
0.465 1.62944 4.81593
0.4836 1.19199 3.35437
0.5022 0.75025 2.00666
0.5208 0.334912 0.849442
0.5394 0.0372316 0.0893918
0.558 0 0
0.5766 0 0
0.5952 0 0
0.6138 0 0
0.6324 0 0
0.651 0 0
0.6696 0 0
0.6882 0 0
0.7068 0 0
0.7254 0 0
0.744 0 0
0.7626 0 0
0.7812 0 0
0.7998 0 0
0.8184 0 0
0.837 0 0
0.8556 0 0
0.8742 0 0
0.8928 0 0
0.9114 0 0
0.93 -nan -nan
