#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0122 0 0
0.0244 0 0
0.0366 0 0
0.0488 0 0
0.061 1.27663 2.95874
0.0732 2.54226 5.81104
0.0854 3.74222 8.42756
0.0976 4.87144 10.797
0.1098 5.9234 12.9066
0.122 6.88999 14.7422
0.1342 7.76121 16.2878
0.1464 8.52492 17.5259
0.1586 9.16646 18.4372
0.1708 9.6682 19.0001
0.183 10.009 19.1914
0.1952 10.1638 18.9854
0.2074 10.1022 18.3544
0.2196 9.78812 17.2683
0.2318 9.17839 15.6946
0.244 8.22102 13.5986
0.2562 6.85348 10.9434
0.2684 5.00023 7.68966
0.2806 2.56971 3.79662
0.2928 0 0
0.305 0 0
0.3172 0 0
0.3294 0 0
0.3416 0 0
0.3538 0 0
0.366 0 0
0.3782 0 0
0.3904 0 0
0.4026 0 0
0.4148 0 0
0.427 0 0
0.4392 0 0
0.4514 0 0
0.4636 0 0
0.4758 0 0
0.488 0 0
0.5002 0 0
0.5124 0 0
0.5246 0 0
0.5368 0 0
0.549 0 0
0.5612 0 0
0.5734 0 0
0.5856 0 0
0.5978 0 0
0.61 -nan -nan
