#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0032 31.2153 1.6273 9.48353 113.781 -63.362
0.0064 61.0868 6.3699 18.6643 222.406 -123.804
0.0096 87.6938 13.7183 27.0368 318.58 -177.218
0.0128 109 22.7369 34.0152 394.652 -219.315
0.016 119.999 31.2762 37.9457 431.9 -239.653
0.0192 124.027 38.7791 39.8791 443.418 -245.608
0.0224 121.161 44.1832 39.7286 429.83 -237.587
0.0256 114.663 47.7897 38.5031 403.67 -222.628
0.0288 104.921 49.2142 36.2142 366.513 -201.644
0.032 90.8694 47.3769 32.3104 314.619 -172.617
0.0352 74.3828 42.671 27.2906 254.889 -139.409
0.0384 57.5397 36.0219 21.8287 194.964 -106.267
0.0416 43.2082 29.3305 17.0095 144.841 -78.6658
0.0448 28.6549 20.9637 11.7152 94.8749 -51.3231
0.048 16.6801 13.092 7.10362 54.5735 -29.4001
0.0512 7.03893 5.90225 3.12769 22.7442 -12.1988
0.0544 0.476465 0.425212 0.221132 1.51905 -0.810853
0.0576 0 0 0 0 0
0.0608 0 0 0 0 0
0.064 0 0 0 0 0
0.0672 0 0 0 0 0
0.0704 0 0 0 0 0
0.0736 0 0 0 0 0
0.0768 0 0 0 0 0
0.08 0 0 0 0 0
0.0832 0 0 0 0 0
0.0864 0 0 0 0 0
0.0896 0 0 0 0 0
0.0928 0 0 0 0 0
0.096 0 0 0 0 0
0.0992 0 0 0 0 0
0.1024 0 0 0 0 0
0.1056 0 0 0 0 0
0.1088 0 0 0 0 0
0.112 0 0 0 0 0
0.1152 0 0 0 0 0
0.1184 0 0 0 0 0
0.1216 0 0 0 0 0
0.1248 0 0 0 0 0
0.128 0 0 0 0 0
0.1312 0 0 0 0 0
0.1344 0 0 0 0 0
0.1376 0 0 0 0 0
0.1408 0 0 0 0 0
0.144 0 0 0 0 0
0.1472 0 0 0 0 0
0.1504 0 0 0 0 0
0.1536 0 0 0 0 0
0.1568 0 0 0 0 0
0.16 -nan -nan -nan -nan -nan
