#w[GeV] R_L[GeV^-1] R_T[GeV^-1]
0 0 0
0.0044 20.8974 6.98028
0.0088 41.2959 13.7502
0.0132 60.7163 20.1048
0.0176 78.6928 25.8562
0.022 92.4614 30.1128
0.0264 101.073 32.582
0.0308 102.535 32.6894
0.0352 97.8035 30.7987
0.0396 88.4944 27.4916
0.044 77.9438 23.8289
0.0484 66.7443 20.0269
0.0528 54.8597 16.1163
0.0572 44.0726 12.6256
0.0616 33.2358 9.25908
0.066 22.7081 6.13339
0.0704 14.2676 3.7158
0.0748 6.62978 1.65993
0.0792 1.23018 0.294603
0.0836 0 0
0.088 0 0
0.0924 0 0
0.0968 0 0
0.1012 0 0
0.1056 0 0
0.11 0 0
0.1144 0 0
0.1188 0 0
0.1232 0 0
0.1276 0 0
0.132 0 0
0.1364 0 0
0.1408 0 0
0.1452 0 0
0.1496 0 0
0.154 0 0
0.1584 0 0
0.1628 0 0
0.1672 0 0
0.1716 0 0
0.176 0 0
0.1804 0 0
0.1848 0 0
0.1892 0 0
0.1936 0 0
0.198 0 0
0.2024 0 0
0.2068 0 0
0.2112 0 0
0.2156 0 0
0.22 -nan -nan
