#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.0118 0 0 0 0 0
0.0236 0.0677584 0.0054722 0.000753499 0.879427 -0.870172
0.0354 0.358046 0.0433629 0.00461236 4.51144 -4.46229
0.0472 0.785435 0.126804 0.012163 9.61965 -9.51113
0.059 1.35253 0.272898 0.0256079 16.1281 -15.9398
0.0708 2.08062 0.503706 0.0483747 24.2634 -23.9713
0.0826 2.86531 0.809187 0.081292 32.6084 -32.2021
0.0944 3.86977 1.24892 0.133006 43.2196 -42.6652
0.1062 4.91854 1.78574 0.202565 53.852 -53.1392
0.118 6.04295 2.4377 0.295079 64.9149 -64.0283
0.1298 7.26367 3.22321 0.416356 76.6992 -75.6195
0.1416 8.49022 4.11015 0.565809 88.1693 -86.8894
0.1534 9.63201 5.05178 0.739676 98.3775 -96.9033
0.1652 10.4583 5.90746 0.917792 104.876 -103.25
0.177 10.693 6.47182 1.06414 104.927 -103.236
0.1888 10.2645 6.62695 1.15039 98.2216 -96.5694
0.2006 9.41783 6.46069 1.1815 87.7943 -86.2504
0.2124 8.32563 6.04791 1.16287 75.6446 -74.2532
0.2242 7.05589 5.41093 1.09183 62.5214 -61.318
0.236 5.66805 4.5761 0.967295 49.0104 -48.0225
0.2478 4.19701 3.55852 0.786621 35.414 -34.6656
0.2596 2.85026 2.53237 0.584557 23.5479 -23.0267
0.2714 1.61586 1.50136 0.361368 13.0886 -12.785
0.2832 0.575466 0.55814 0.139883 4.57487 -4.46346
0.295 0 0 0 0 0
0.3068 0 0 0 0 0
0.3186 0 0 0 0 0
0.3304 0 0 0 0 0
0.3422 0 0 0 0 0
0.354 0 0 0 0 0
0.3658 0 0 0 0 0
0.3776 0 0 0 0 0
0.3894 0 0 0 0 0
0.4012 0 0 0 0 0
0.413 0 0 0 0 0
0.4248 0 0 0 0 0
0.4366 0 0 0 0 0
0.4484 0 0 0 0 0
0.4602 0 0 0 0 0
0.472 0 0 0 0 0
0.4838 0 0 0 0 0
0.4956 0 0 0 0 0
0.5074 0 0 0 0 0
0.5192 0 0 0 0 0
0.531 0 0 0 0 0
0.5428 0 0 0 0 0
0.5546 0 0 0 0 0
0.5664 0 0 0 0 0
0.5782 0 0 0 0 0
0.59 -nan -nan -nan -nan -nan
