#w[GeV] R_00[GeV^-1] R_0z[GeV^-1] R_zz[GeV^-1] R_xx[GeV^-1] R_xy[GeV^-1]
0 0 0 0 0 0
0.002 18.9543 1.23778 12.0024 59.5848 -22.0377
0.004 37.872 4.94982 24.0997 119.056 -44.0249
0.006 56.7162 11.1322 36.3865 178.299 -65.9112
0.008 75.4497 19.7786 48.9576 237.2 -87.6458
0.01 94.0349 30.8797 61.9075 295.646 -109.178
0.012 112.434 44.4237 75.3306 353.521 -130.458
0.014 130.607 60.3961 89.3211 410.712 -151.434
0.016 148.515 78.7793 103.973 467.104 -172.055
0.018 166.116 99.5528 119.379 522.583 -192.271
0.02 147.266 98.1044 107.805 459.913 -168.786
0.022 118.221 86.6131 88.1541 365.781 -133.838
0.024 84.4456 67.4813 64.2383 258.637 -94.3223
0.026 45.6095 39.4794 35.4447 138.156 -50.203
0.028 1.3306 1.24023 1.05773 3.98254 -1.44151
0.03 0 0 0 0 0
0.032 0 0 0 0 0
0.034 0 0 0 0 0
0.036 0 0 0 0 0
0.038 0 0 0 0 0
0.04 0 0 0 0 0
0.042 0 0 0 0 0
0.044 0 0 0 0 0
0.046 0 0 0 0 0
0.048 0 0 0 0 0
0.05 0 0 0 0 0
0.052 0 0 0 0 0
0.054 0 0 0 0 0
0.056 0 0 0 0 0
0.058 0 0 0 0 0
0.06 0 0 0 0 0
0.062 0 0 0 0 0
0.064 0 0 0 0 0
0.066 0 0 0 0 0
0.068 0 0 0 0 0
0.07 0 0 0 0 0
0.072 0 0 0 0 0
0.074 0 0 0 0 0
0.076 0 0 0 0 0
0.078 0 0 0 0 0
0.08 0 0 0 0 0
0.082 0 0 0 0 0
0.084 0 0 0 0 0
0.086 0 0 0 0 0
0.088 0 0 0 0 0
0.09 0 0 0 0 0
0.092 0 0 0 0 0
0.094 0 0 0 0 0
0.096 0 0 0 0 0
0.098 0 0 0 0 0
0.1 -nan -nan -nan -nan -nan
